import_offset,address,admin_ward,bite_number_ratings,bite_user_rating,facilities,keywords,last_scraped,latitude,longitude,name,nearby_train_stations,nearby_tube_stations,parliamentary_constituency,postcode,source_pub_id,source_url,website
173,"7, Church Rd, Barnes, London, SW13 9HE",Barnes,118.0,4.3,Food served,pub: 109;staff: 80;food: 66;bar: 50;good: 49;great: 48;place: 45;get: 38;back: 36;really: 34;go: 34;time: 33;service: 33;sun: 32;like: 32,1498830880,51.4737741859437,-0.246903754287253,The Sun Inn,[],,Richmond Park,SW13 9HE,1670,http://www.beerintheevening.com/pubs/s/16/1670/Sun_Inn/Barnes,
174,"62, Railway Side, London, SW13 0PQ",Mortlake and Barnes Common,38.0,6.7,Food served;Sunday roast,food: 28;pub: 23;great: 16;place: 16;friendly: 14;good: 11;staff: 10;bar: 9;nice: 9;really: 8;night: 8;little: 7;beer: 7;barnes: 7;get: 7,1498830880,51.469522722139,-0.249442396091602,The Idle Hour,[],,Richmond Park,SW13 0PQ,3486,http://www.beerintheevening.com/pubs/s/34/3486/Idle_Hour/Barnes,
175,"Castelnau, Barnes, London, SW13 9RU",Barnes,,,TV;Food served;Sunday roast;Real ale;Outside seating;Dogs allowed;Credit cards accepted;Car park;Disabled access;Disabled toilet,pub: 51;good: 39;food: 28;red: 19;staff: 19;great: 17;place: 17;one: 16;barnes: 16;lion: 16;fullers: 15;beer: 14;bar: 14;like: 14;area: 13,1498830880,51.4768731252261,-0.238274318361721,The Red Lion,[],,Richmond Park,SW13 9RU,352,http://www.beerintheevening.com/pubs/s/35/352/Red_Lion/Barnes,
176,"5 White Hart Lane, Barnes, London, SW13 0PX",Mortlake and Barnes Common,9.0,3.0,Food served,bar: 5;food: 3;restaurant: 3;great: 3;obviously: 2;might: 2;place: 2;upstairs: 2;amazing: 2;downstairs: 2;okay: 1;chewing: 1;beer: 1;afford: 1;imo: 1,1498830880,51.4705179597303,-0.255278834885588,MVH,[],,Richmond Park,SW13 0PX,4876,http://www.beerintheevening.com/pubs/s/48/4876/MVH/Barnes,
177,"24, Priests Bridge, London, SW14 8TA",Mortlake and Barnes Common,64.0,7.0,Quiz night;Live music;rock;soul);TV;Jukebox;Dartboard;Fruit machines;Quiz machines;Food served;Real ale;Cocktails;Outside seating;Dogs allowed;Credit cards accepted,pub: 44;good: 24;great: 18;friendly: 17;staff: 13;nice: 12;visit: 11;night: 11;local: 10;quiz: 10;beer: 10;landlord: 9;well: 9;food: 9;still: 8,1498830880,51.466000263784,-0.252629353414006,The Halfway House,[],,Richmond Park,SW14 8TA,2952,http://www.beerintheevening.com/pubs/s/29/2952/Halfway_House/Barnes,
178,"27 Barnes High St, London, SW13 9LW",Mortlake and Barnes Common,,,TV;Sky TV;Food served;Real ale,pub: 27;beer: 12;garden: 12;good: 12;youngs: 11;bar: 10;friendly: 9;outside: 7;well: 7;glass: 7;great: 7;music: 6;old: 6;pretty: 6;barnes: 6,1498830880,51.4735222886743,-0.249303697329698,The Coach and Horses,[],,Richmond Park,SW13 9LW,235,http://www.beerintheevening.com/pubs/s/23/235/Coach_and_Horses/Barnes,
179,"Longbridge Road, Barking, London, IG11 8UF",Longbridge,,,,,1498830880,51.546456114505,0.0918643050136556,The Royal Oak,[],Upney;Barking,Barking,IG11 8UF,41234,http://www.beerintheevening.com/pubs/s/41/41234/Royal_Oak/Barking,
180,"204, Castelnau, London, SW13 9DW",Barnes,30.0,4.4,Food served,food: 28;pub: 25;staff: 15;us: 14;good: 14;nice: 14;one: 13;service: 12;place: 12;great: 11;beer: 11;really: 10;well: 10;bit: 9;would: 9,1498830880,51.4858433300162,-0.232613828914117,The Bridge,[],Ravenscourt Park;Hammersmith;Stamford Brook,Richmond Park,SW13 9DW,4853,http://www.beerintheevening.com/pubs/s/48/4853/Bridge/Barnes,
181,"36, White Hart Lane, Barnes, London, SW13 0PZ",Mortlake and Barnes Common,14.0,6.1,Food served,good: 16;food: 14;nice: 10;service: 9;one: 7;staff: 7;annies: 5;great: 5;place: 5;meal: 4;fantastic: 4;chips: 4;much: 4;bit: 4;end: 4,1498830881,51.4687046514919,-0.254887275991963,Annie's,[],,Richmond Park,SW13 0PZ,7418,http://www.beerintheevening.com/pubs/s/74/7418/Annies/Barnes,
182,"28, Cross St, Barnes, London, London, SW13 0AP",Mortlake and Barnes Common,39.0,6.7,Food served;Sunday roast;Real ale;Outside seating;Dogs allowed;Children allowed;Credit cards accepted;Smoking area;Wireless internet access,pub: 21;good: 17;food: 14;friendly: 13;place: 12;excellent: 11;dog: 9;little: 7;great: 7;sunday: 7;though: 6;people: 6;nice: 6;local: 6;bar: 6,1498830881,51.4694909717451,-0.252136045083544,The Brown Dog,[],,Richmond Park,SW13 0AP,5273,http://www.beerintheevening.com/pubs/s/52/5273/Brown_Dog/Barnes,
183,"201a Castelnau, Barnes, London, SW13 9ER",Barnes,22.0,3.0,Food served,beer: 9;bar: 9;pub: 8;staff: 8;go: 7;well: 6;like: 6;good: 6;manager: 6;beers: 5;see: 4;garden: 4;food: 4;area: 4;back: 4,1498830881,51.4852236745387,-0.233862045060167,The Castlenau,[],Ravenscourt Park;Hammersmith;Stamford Brook,Richmond Park,SW13 9ER,6557,http://www.beerintheevening.com/pubs/s/65/6557/Castlenau/Barnes,
184,"373 Lonsdale Rd, Barnes, London, SW13 9PY",Barnes,,,Live music;TV;Quiz machines,pub: 53;good: 25;jazz: 23;landlord: 20;food: 18;great: 17;bar: 17;thai: 16;youngs: 16;staff: 15;get: 14;place: 14;pint: 13;dan: 12;room: 11,1498830881,51.4744497693215,-0.25059295351666,The Bull's Head,[],,Richmond Park,SW13 9PY,236,http://www.beerintheevening.com/pubs/s/23/236/Bulls_Head/Barnes,
185,"225 St Johns Hill, London, SW11 1TH",Fairfield,7.0,3.1,,bar: 9;great: 8;staff: 8;food: 6;good: 6;one: 5;place: 5;cocktails: 5;night: 5;beer: 4;drinks: 4;really: 3;although: 3;also: 3;ok: 3,1498830881,51.4596972358764,-0.178822109602227,The Common Rooms,[],,Battersea,SW11 1TH,3246,http://www.beerintheevening.com/pubs/s/32/3246/Common_Rooms/Battersea,
186,"30-32 Queenstown Road, London, SW8 3RX",Clapham Town,5.0,2.4,,bar: 3;might: 2;able: 2;get: 2;late: 2;good: 2;night: 2;open: 2;slight: 2;rather: 2;saturday: 2;something: 1;like: 1;road: 1;cards: 1,1498830881,51.4668483051129,-0.150232187543952,Corum,[],Clapham Common;Clapham North,Vauxhall,SW8 3RX,28104,http://www.beerintheevening.com/pubs/s/28/28104/Corum/Battersea,
187,"181 Battersea Park Road, London, SW11 4LB",Queenstown,5.0,6.4,,pub: 2;reach: 2;real: 2;chelsea: 2;dodgy: 1;something: 1;better: 1;friday: 1;westminster: 1;private: 1;nights: 1;would: 1;much: 1;beer: 1;ragga: 1,1498830881,51.4757329883777,-0.149095177104739,The Chelsea Reach,[],,Battersea,SW11 4LB,21911,http://www.beerintheevening.com/pubs/s/21/21911/Chelsea_Reach/Battersea,
188,"5 Lavender Hill, London, SW11 5QW",Shaftesbury,,,TV;Big screen,bar: 6;pub: 5;area: 4;beer: 3;go: 3;good: 3;friendly: 3;also: 3;great: 3;staff: 3;like: 2;vibe: 2;since: 2;play: 2;want: 2,1498830881,51.4660096239638,-0.151792198869172,The Cedars,[],,Battersea,SW11 5QW,66,http://www.beerintheevening.com/pubs/show.shtml/66/Cedars/Battersea,
189,"136 Battersea High Street, Battersea, London, SW11 3JR",St Mary's Park,,,,little: 4;pub: 4;staff: 4;nice: 3;also: 3;street: 2;like: 2;spent: 2;beer: 2;bittersales: 2;time: 2;quite: 2;wall: 2;lot: 2;although: 2,1498830882,51.4703783290969,-0.172335063462976,The Candlemaker,[],,Battersea,SW11 3JR,40577,http://www.beerintheevening.com/pubs/s/40/40577/Candlemaker/Battersea,
190,"115, Battersea High St, London, SW11 3JR",St Mary's Park,,,Food served;Real ale,pub: 33;good: 18;bar: 13;youngs: 11;food: 9;staff: 8;really: 6;new: 6;nice: 6;one: 5;beer: 5;friendly: 5;would: 5;great: 5;place: 5,1498830882,51.4703783290969,-0.172335063462976,The Castle,[],,Battersea,SW11 3JR,5442,http://www.beerintheevening.com/pubs/s/54/5442/Castle/Battersea,
191,"165 St Johns Hill, Clapham, London, SW11 1TQ",Fairfield,7.0,6.3,Cocktails,good: 8;great: 8;lively: 5;bar: 5;cocktails: 4;nice: 4;staff: 4;place: 3;really: 3;selection: 3;music: 3;quite: 3;atmosphere: 3;night: 3;dark: 3,1498830882,51.4601550288866,-0.177033273528118,The Boom Bar,[],,Battersea,SW11 1TQ,3247,http://www.beerintheevening.com/pubs/s/32/3247/Boom_Bar/Battersea,
192,"103 Culvert Rd, London, SW11 5AU",Latchmere,4.0,5.2,,,1498830882,51.4720928606976,-0.159494620679753,The British Flag,[],,Battersea,SW11 5AU,21844,http://www.beerintheevening.com/pubs/s/21/21844/British_Flag/Battersea,
193,"2, Cobham Close, London, SW11 6SP",Northcote,2.0,6.5,,quite: 2;good: 2;handful: 1;still: 1;winmau: 1;block: 1;pub: 1;remember: 1;board: 1;permanently: 1;closed: 1;tucked: 1;embassy: 1;real: 1;pensioner: 1,1498830882,51.4542492636035,-0.166228827012634,The Bolingbroke Arms,[],,Battersea,SW11 6SP,1706,http://www.beerintheevening.com/pubs/s/17/1706/Bolingbroke_Arms/Battersea,
194,"14 Lavender Hill, Battersea, London, SW11 5RW",Shaftesbury,,,,bar: 47;like: 22;new: 21;ink: 19;rooms: 16;good: 16;staff: 15;microbar: 14;beer: 13;one: 12;music: 12;beers: 12;place: 12;night: 12;people: 11,1498830882,51.466412355103,-0.151099255348414,Ink Rooms,[],,Battersea,SW11 5RW,38510,http://www.beerintheevening.com/pubs/s/38/38510/Ink_Rooms/Battersea,
195,"137-139 St John's Hill, London, SW11 1TD",Fairfield,9.0,5.2,,nice: 3;friday: 2;etc: 2;speed: 2;place: 2;atmosphere: 2;meet: 2;even: 2;seems: 2;good: 2;friendly: 2;staff: 2;dating: 2;best: 2;bar: 2,1498830882,51.4604222461388,-0.17571265236099,Hydro,[],,Battersea,SW11 1TD,26252,http://www.beerintheevening.com/pubs/s/26/26252/Hydro/Battersea,
196,"59 Northcote Road, London, SW11 1NP",Northcote,,,,place: 16;good: 13;bar: 11;great: 10;staff: 10;get: 7;drink: 7;beer: 6;atmosphere: 6;early: 6;time: 5;selection: 5;music: 5;afternoon: 5;full: 5,1498830882,51.4589307743535,-0.165998014282879,The Holy Drinker,[],,Battersea,SW11 1NP,2293,http://www.beerintheevening.com/pubs/s/22/2293/Holy_Drinker/Battersea,
197,"279, Battersea Park Rd, London, SW11 4NE",Queenstown,,,TV;Big screen;Jukebox;Pool table;Fruit machines;Quiz machines;Real ale,pub: 13;like: 6;place: 6;atmosphere: 6;good: 5;local: 5;barman: 4;back: 4;friendly: 4;pool: 4;pretty: 3;really: 3;comments: 3;track: 3;best: 3,1498830882,51.4746804972521,-0.152492945363542,The Grove,[],,Battersea,SW11 4NE,1732,http://www.beerintheevening.com/pubs/s/17/1732/Grove/Battersea,
198,"8-10 Northcote Road, London, SW11 1NT",Northcote,9.0,6.1,,good: 7;like: 4;drinks: 4;decent: 4;place: 3;atmosphere: 3;food: 3;weekend: 3;bar: 3;road: 2;steve: 2;quality: 2;ok: 2;floor: 2;far: 2,1498830882,51.4605691190676,-0.167256713187585,Iniquity,[],,Battersea,SW11 1NT,27808,http://www.beerintheevening.com/pubs/s/27/27808/Iniquity/Battersea,
199,"47, Culvert Rd, London, SW11 5AU",Latchmere,3.0,6.0,,,1498830882,51.4720928606976,-0.159494620679753,The Haberdashers Arms,[],,Battersea,SW11 5AU,21845,http://www.beerintheevening.com/pubs/s/21/21845/Haberdashers_Arms/Battersea,
200,"66a-66c Battersea Rise, London, SW11 1EQ",Northcote,53.0,4.6,Food served,pub: 41;food: 35;bar: 29;good: 24;staff: 23;place: 21;time: 19;service: 19;get: 17;great: 16;one: 15;like: 14;goat: 14;beers: 13;beer: 12,1498830882,51.4609791309764,-0.166448535073878,The Goat,[],,Battersea,SW11 1EQ,28426,http://www.beerintheevening.com/pubs/s/28/28426/Goat/Battersea,
201,"21 Bradmead, 133 Battersea Park Road, Battersea, London, London, SW8 4AG",Queenstown,11.0,6.0,,good: 11;pub: 8;one: 6;place: 5;food: 5;friendly: 5;really: 5;back: 5;beer: 4;well: 4;found: 4;great: 4;music: 3;real: 3;two: 3,1498830882,51.4779498985268,-0.144843575628629,Flanagans of Battersea,[],,Battersea,SW8 4AG,21915,http://www.beerintheevening.com/pubs/s/21/21915/Flanagans_of_Battersea/Battersea,
202,"66, Latchmere Rd, London, SW11 2JU",Shaftesbury,,,Food served;Real ale;Outside seating;Dogs allowed;Children allowed;Credit cards accepted;Wireless internet access,pub: 41;food: 30;good: 27;beer: 22;bar: 18;great: 17;nice: 14;like: 13;place: 13;back: 13;dont: 12;friendly: 12;staff: 12;pubs: 12;people: 11,1498830882,51.4668487914884,-0.162844268461708,The Fox and Hounds,[],,Battersea,SW11 2JU,3390,http://www.beerintheevening.com/pubs/s/33/3390/Fox_and_Hounds/Battersea,
203,"231, Battersea Park Rd, London, SW11 4LG",Queenstown,,,Sky TV;Big screen;Pool table;Dartboard;Fruit machines;Food served;Sunday roast;Outside seating,good: 9;great: 6;pub: 5;local: 4;friendly: 4;staff: 4;beer: 3;little: 3;food: 3;always: 3;garden: 2;sunday: 2;dog: 2;go: 2;roast: 2,1498830882,51.4753104441897,-0.150811487320752,The Eagle Tavern,[],,Battersea,SW11 4LG,1917,http://www.beerintheevening.com/pubs/s/19/1917/Eagle_Tavern/Battersea,
204,"339 Battersea Park Road, London, SW11 4LS",Latchmere,,,Food served;Cocktails;Outside seating,bar: 13;good: 8;night: 7;would: 6;birthday: 6;us: 5;cocktails: 5;bit: 5;make: 5;service: 5;staff: 5;dusk: 4;way: 4;told: 4;music: 3,1498830882,51.4740894687359,-0.156649526703104,Dusk,[],,Battersea,SW11 4LS,7732,http://www.beerintheevening.com/pubs/s/77/7732/Dusk/Battersea,
205,"46 Battersea Rise, London, SW11 1EE",Northcote,7.0,8.1,,bar: 9;great: 7;downstairs: 6;really: 5;place: 4;good: 4;wine: 3;area: 3;even: 3;friendly: 3;staff: 3;like: 2;one: 2;dj: 2;safe: 2,1498830883,51.4610487196404,-0.164574326870044,Frieda B,[],,Battersea,SW11 1EE,26250,http://www.beerintheevening.com/pubs/s/26/26250/Frieda_B/Battersea,
206,"110, Battersea Rise, Battersea, London, SW11 1EJ",Northcote,,,TV;Pool table;Food served,good: 19;bar: 13;pizza: 10;place: 10;great: 10;pool: 9;beer: 9;food: 9;staff: 8;like: 8;tables: 8;pub: 8;pizzas: 7;football: 7;would: 6,1498830883,51.4607713406047,-0.168688156273626,The Duck,[],,Battersea,SW11 1EJ,3331,http://www.beerintheevening.com/pubs/s/33/3331/Duck/Battersea,
207,"42-44, Battersea High St, London, SW11 3HX",St Mary's Park,15.0,4.5,Live music;Food served,food: 12;place: 6;bar: 6;music: 5;dont: 5;great: 5;like: 5;im: 5;night: 5;didnt: 4;average: 4;bill: 4;beer: 4;little: 3;wine: 3,1498830883,51.473567516486,-0.173863541215312,QueCumBar,[],,Battersea,SW11 3HX,16885,http://www.beerintheevening.com/pubs/s/16/16885/QueCumBar/Battersea,
208,"228 Battersea Bridge Road, Battersea, London, SW11 3AA",St Mary's Park,,,TV;Food served;Sunday roast;Outside seating,pub: 26;food: 20;good: 19;staff: 14;youngs: 11;service: 11;beer: 10;great: 8;place: 7;back: 7;really: 6;beers: 6;nice: 6;bar: 6;one: 5,1498830883,51.4725812264761,-0.165983390242288,The Duke of Cambridge,[],,Battersea,SW11 3AA,3683,http://www.beerintheevening.com/pubs/s/36/3683/Duke_of_Cambridge/Battersea,
209,"140 Westbridge Road, Battersea, London, SW11 3PF",St Mary's Park,,,TV;Big screen,better: 3;place: 3;pub: 2;great: 2;really: 2;battersea: 2;closed: 2;friendly: 2;staff: 2;beers: 2;tap: 1;like: 1;customer: 1;world: 1;wine: 1,1498830883,51.4752759080671,-0.174428915112813,Raven oneforty,[],,Battersea,SW11 3PF,20488,http://www.beerintheevening.com/pubs/s/20/20488/Raven_oneforty/Battersea,
210,"47-49, Lavender Hill, London, SW11 5QN",Shaftesbury,6.0,5.0,,bar: 3;really: 2;lovely: 2;ok: 2;excellent: 2;pub: 2;night: 2;well: 2;nice: 2;going: 2;great: 2;playing: 2;band: 2;staff: 2;rugby: 2,1498830884,51.4658481074219,-0.153526373097461,The Puzzle,[],,Battersea,SW11 5QN,5068,http://www.beerintheevening.com/pubs/s/50/5068/Puzzle/Battersea,
211,"43 St. Johns Hill, Battersea, London, SW11 1TT",Northcote,42.0,7.1,Live music;Function room for hire,bar: 21;good: 19;place: 16;great: 14;music: 13;beers: 13;like: 11;go: 11;beer: 10;staff: 9;different: 7;atmosphere: 7;clapham: 7;junction: 7;one: 6,1498830884,51.4628605760839,-0.17002973533535,Project Orange,[],,Battersea,SW11 1TT,16021,http://www.beerintheevening.com/pubs/s/16/16021/Project_Orange/Battersea,
212,"186 Battersea Bridge Road, Battersea, London, SW11 3AE",St Mary's Park,,,,pub: 6;youngs: 3;large: 3;wales: 2;outside: 2;years: 2;nice: 2;ales: 2;prince: 2;good: 2;though: 2;patio: 1;ordinary: 1;better: 1;owned: 1,1498830884,51.4740191462064,-0.166501704880855,The Prince of Wales,[],,Battersea,SW11 3AE,33311,http://www.beerintheevening.com/pubs/s/33/33311/Prince_of_Wales/Battersea,
213,"85, Albert Bridge Rd, Battersea, London, SW11 4PF",St Mary's Park,,,Quiz night;Food served;Sunday roast;Real ale;Outside seating;Function room for hire,pub: 47;great: 23;staff: 21;service: 19;food: 18;good: 18;bar: 16;one: 13;albert: 12;lovely: 11;really: 9;battersea: 9;prince: 9;best: 9;friendly: 9,1498830884,51.4800199131322,-0.166102642044352,The Prince Albert,[],,Battersea,SW11 4PF,1438,http://www.beerintheevening.com/pubs/s/14/1438/Prince_Albert/Battersea,
214,"147 St Johns Hill, Battersea, London, SW11 1TQ",Fairfield,,,,two: 2;usual: 2;bistro: 2;one: 2;worth: 2;visit: 2;go: 2;ales: 2;new: 2;dark: 2;beers: 2;street: 1;experience: 1;station: 1;healthy: 1,1498830884,51.4601550288866,-0.177033273528118,Powder Keg Diplomacy,[],,Battersea,SW11 1TQ,43423,http://www.beerintheevening.com/pubs/s/43/43423/Powder_Keg_Diplomacy/Battersea,
215,"148 Falcon Road, Battersea, London, SW11 2LW",Latchmere,,,,night: 8;bar: 6;dj: 4;good: 4;peacock: 4;ever: 4;place: 3;friends: 3;area: 3;dance: 3;bday: 3;evening: 3;us: 3;fun: 3;playing: 3,1498830884,51.466016335558,-0.169989868502858,The Peacock Bar,[],,Battersea,SW11 2LW,36994,http://www.beerintheevening.com/pubs/s/36/36994/Peacock_Bar/Battersea,
216,"135, Battersea Park Rd, London, SW11 4LR",Latchmere,5.0,3.6,,�: 5;people: 4;nothing: 3;good: 3;landlady: 3;looks: 3;evening: 3;pub: 3;well: 3;family: 3;it�s: 2;work: 2;music: 2;food: 2;image: 2,1498830884,51.4724939399329,-0.163279852760936,The Pavilion,[],,Battersea,SW11 4LR,21913,http://www.beerintheevening.com/pubs/s/21/21913/Pavilion/Battersea,
217,"Leinster Terrace, Bayswater, London, W2 3EU",Lancaster Gate,,,TV;Jukebox;Pool table;Food served;Real ale;Outside seating,pub: 18;friendly: 13;good: 12;area: 9;staff: 9;food: 8;ales: 8;london: 8;nice: 8;pride: 7;bar: 7;well: 6;beer: 6;local: 6;bayswater: 6,1498830884,51.5116643790955,-0.182846471357429,The Leinster Arms,[],Bayswater;Queensway;Lancaster Gate,Westminster North,W2 3EU,15246,http://www.beerintheevening.com/pubs/s/15/15246/Leinster_Arms/Bayswater,
218,"51 Moscow Road, Bayswater, London, W2 4AL",Lancaster Gate,13.0,4.3,TV;Big screen;Pool table;Food served,pub: 12;roof: 9;place: 9;one: 8;would: 8;�: 8;manager: 7;nice: 6;going: 6;well: 5;food: 5;good: 5;area: 5;leaks: 5;next: 4,1498830884,51.5122958710075,-0.189955111482822,The Phoenix,[],Bayswater;Queensway;Notting Hill Gate,Westminster North,W2 4AL,26225,http://www.beerintheevening.com/pubs/s/26/26225/Phoenix/Bayswater,
219,"33 Moscow Road, London, W2 4AH",Lancaster Gate,,,Quiz machines;Food served;Wireless internet access,pub: 23;good: 19;nice: 12;ales: 12;place: 11;one: 9;london: 8;food: 8;great: 8;staff: 7;beer: 7;friendly: 6;like: 6;selection: 6;pubs: 6,1498830884,51.5123917081216,-0.189173082152337,The Kings Head,[],Bayswater;Queensway;Notting Hill Gate,Westminster North,W2 4AH,4018,http://www.beerintheevening.com/pubs/s/40/4018/Kings_Head/Bayswater,
220,"103 Westbourne Grove, London, W2 4UW",Bayswater,,,Pool table,good: 3;get: 3;pool: 3;place: 2;area: 1;u: 1;card: 1;pub: 1;bit: 1;5ish: 1;game: 1;play: 1;website: 1;games: 1;went: 1,1498830885,51.5150483668797,-0.193506781141993,The Elbow Room,[],Bayswater;Royal Oak;Queensway,Westminster North,W2 4UW,506,http://www.beerintheevening.com/pubs/s/50/506/Elbow_Room/Bayswater,
221,"40 Porchester Road, London, W2 6ES",Bayswater,,,Jukebox;Pool table;Dartboard;Fruit machines;Food served,pub: 9;good: 5;friendly: 5;pool: 5;beer: 4;place: 4;table: 4;nice: 4;road: 3;cant: 3;food: 3;regulars: 3;clientele: 3;old: 3;football: 3,1498830885,51.5171444188136,-0.187730645038122,The Daniel Gooch,[],Royal Oak;Bayswater;Paddington,Westminster North,W2 6ES,8384,http://www.beerintheevening.com/pubs/s/83/8384/Daniel_Gooch/Bayswater,
222,"28 Chilworth Street, London, W2 6DT",Lancaster Gate,,,Quiz night;TV;Pool table;Dartboard,pub: 43;good: 18;place: 15;one: 14;beer: 14;bar: 13;paddington: 13;pint: 11;like: 11;visit: 11;peanuts: 10;friendly: 10;free: 10;bit: 9;back: 9,1498830885,51.5149011750961,-0.181074638418397,The Cleveland Arms,[],Paddington;Lancaster Gate;Bayswater,Westminster North,W2 6DT,2998,http://www.beerintheevening.com/pubs/s/29/2998/Cleveland_Arms/Bayswater,
223,"99, Queensway, London, W2 4QH",Lancaster Gate,13.0,3.5,,pub: 6;pubs: 4;great: 4;bit: 3;staff: 3;worked: 2;one: 2;place: 2;everyone: 2;bad: 2;bacon: 2;away: 2;chain: 2;head: 2;kings: 2,1498830885,51.512111287274,-0.187901570220181,The Bayswater Arms,[],Bayswater;Queensway;Notting Hill Gate,Westminster North,W2 4QH,3333,http://www.beerintheevening.com/pubs/s/33/3333/Bayswater_Arms/Bayswater,
