,address,bite_number_ratings,bite_user_rating,facilities,last_scraped,name,nearby_train_stations,nearby_tube_stations,source_pub_id,source_url,website
731,"2 Bull Inn Court, London, WC2R 0NP",,,"['TV', 'Jukebox', 'Real ale']",1498830956,The Nell Gwynne,[],"[{'distance': '0.2 miles', 'name': 'Covent Garden'}, {'distance': '0.2 miles', 'name': 'Charing Cross'}, {'distance': '0.2 miles', 'name': 'Leicester Square'}]",421,http://www.beerintheevening.com/pubs/s/42/421/Nell_Gwynne/Covent_Garden,
732,"10 James Street, London, WC2E 8BT",,,"['Food served', 'Real ale']",1498830956,The Nags Head,[],"[{'distance': '0 miles', 'name': 'Covent Garden'}, {'distance': '0.2 miles', 'name': 'Leicester Square'}, {'distance': '0.4 miles', 'name': 'Holborn'}]",379,http://www.beerintheevening.com/pubs/s/37/379/Nags_Head/Covent_Garden,
733,"51-52 Chandos Place, Covent Garden, London, WC2N 4HS",,,['Food served'],1498830956,The Marquis of Granby,[],"[{'distance': '0.1 miles', 'name': 'Charing Cross'}, {'distance': '0.2 miles', 'name': 'Leicester Square'}, {'distance': '0.2 miles', 'name': 'Embankment'}]",925,http://www.beerintheevening.com/pubs/s/92/925/Marquis_of_Granby/Covent_Garden,
734,"159A Tottenham Lane, Crouch End, London, N8 9BT",7.0,2.0,[''],1498830957,Bar Rocca,[],[],17757,http://www.beerintheevening.com/pubs/s/17/17757/Bar_Rocca/Crouch_End,
735,"89 Cricklewood Broadway, London, NW2 3JG",7.0,5.1,[''],1498830957,The Wishing Well,[],"[{'distance': '0.6 miles', 'name': 'Willesden Green'}, {'distance': '0.6 miles', 'name': 'Willesden Junction'}, {'distance': '0.7 miles', 'name': 'Kilburn'}]",21722,http://www.beerintheevening.com/pubs/s/21/21722/Wishing_Well/Cricklewood,
736,"57 Cricklewood Broadway, London, NW2 3JX",19.0,5.4,"['Sky TV', 'Big screen', 'Pool table', 'Dartboard']",1498830957,The Windmill,[],"[{'distance': '0.5 miles', 'name': 'Kilburn'}, {'distance': '0.5 miles', 'name': 'Willesden Green'}, {'distance': '0.5 miles', 'name': 'Willesden Junction'}]",30060,http://www.beerintheevening.com/pubs/s/30/30060/Windmill/Cricklewood,
737,"75, Cricklewood Lane, London, NW2 1HR",9.0,7.0,"['Big screen', 'Pool table', 'Outside seating']",1498830957,The Tavern,[],[],14955,http://www.beerintheevening.com/pubs/s/14/14955/Tavern/Cricklewood,
738,"7 Cricklewood Lane, London, NW2 1ET",8.0,2.9,[''],1498830957,Lucky Seven,[],"[{'distance': '0.7 miles', 'name': 'Willesden Green'}, {'distance': '0.7 miles', 'name': 'Willesden Junction'}, {'distance': '0.9 miles', 'name': 'Kilburn'}]",26565,http://www.beerintheevening.com/pubs/s/26/26565/Lucky_Seven/Cricklewood,
739,"82-84, Cricklewood Broadway, Cricklewood, London, NW2 3EL",5.0,2.6,[''],1498830957,Finbars,[],"[{'distance': '0.6 miles', 'name': 'Willesden Green'}, {'distance': '0.6 miles', 'name': 'Willesden Junction'}, {'distance': '0.7 miles', 'name': 'Kilburn'}]",6113,http://www.beerintheevening.com/pubs/s/61/6113/Finbars/Cricklewood,
740,"142-152, Cricklewood Broadway, London, NW2 3ED",43.0,6.0,"['Quiz night', 'Live music', 'Late licence', 'Credit cards accepted']",1498830957,The Crown,[],"[{'distance': '0.6 miles', 'name': 'Willesden Green'}, {'distance': '0.6 miles', 'name': 'Willesden Junction'}, {'distance': '0.9 miles', 'name': 'Kilburn'}]",3469,http://www.beerintheevening.com/pubs/s/34/3469/Crown/Cricklewood,
741,"120 Cricklewood Lane, Cricklewood, London, NW2 2DP",,,[''],1498830957,Cricklewood Trades Hall Club,[],[],40379,http://www.beerintheevening.com/pubs/s/40/40379/Cricklewood_Trades_Hall_Club/Cricklewood,
742,"Cricklewood Broadway, Cricklewood, London, NW2 3JX",7.0,4.6,['Food served'],1498830958,The Cricklewood,[],"[{'distance': '0.5 miles', 'name': 'Kilburn'}, {'distance': '0.5 miles', 'name': 'Willesden Green'}, {'distance': '0.5 miles', 'name': 'Willesden Junction'}]",20764,http://www.beerintheevening.com/pubs/s/20/20764/Cricklewood/Cricklewood,
743,"50-56 Cricklewood Broadway, Cricklewood, London, NW2 3ET",25.0,5.8,"['Food served', 'Sunday roast', 'Real ale']",1498830958,The Beaten Docket,[],"[{'distance': '0.6 miles', 'name': 'Willesden Green'}, {'distance': '0.6 miles', 'name': 'Willesden Junction'}, {'distance': '0.6 miles', 'name': 'Kilburn'}]",3391,http://www.beerintheevening.com/pubs/s/33/3391/Beaten_Docket/Cricklewood,
744,"14 New Row, London, WC2N 4LF",,,"['Food served', 'Real ale', 'Wireless internet access']",1498830958,The White Swan,[],"[{'distance': '0.1 miles', 'name': 'Leicester Square'}, {'distance': '0.2 miles', 'name': 'Covent Garden'}, {'distance': '0.2 miles', 'name': 'Charing Cross'}]",422,http://www.beerintheevening.com/pubs/s/42/422/White_Swan/Covent_Garden,
745,"Selhurst Road, Croydon, London, SE25 5PP",13.0,4.4,"['Live music', 'Real ale', 'Outside seating', 'Children allowed']",1498830958,The White Horse,[],[],31116,http://www.beerintheevening.com/pubs/s/31/31116/White_Horse/Croydon,
746,"29 Crouch Hill, Crouch Hill, London, N4 4AP",,,[''],1498830958,The Noble,[],"[{'distance': '0.7 miles', 'name': 'Finsbury Park'}, {'distance': '0.9 miles', 'name': 'Archway'}]",33380,http://www.beerintheevening.com/pubs/s/33/33380/Noble/Crouch_Hill,
747,"23 Crouch End Hill, London, N8 8DH",22.0,5.7,"['TV', 'Pool table']",1498830959,The Railway Tavern,[],[],7520,http://www.beerintheevening.com/pubs/s/75/7520/Railway_Tavern/Crouch_End,
748,"29 Crouch Hill, London, N4 4AP",7.0,3.9,[''],1498830959,The Flag,[],"[{'distance': '0.7 miles', 'name': 'Finsbury Park'}, {'distance': '0.9 miles', 'name': 'Archway'}]",4855,http://www.beerintheevening.com/pubs/s/48/4855/Flag/Crouch_Hill,
749,"22 Topsfield Parade, Tottenham Lane, Crouch End, London, N8 8PT",9.0,6.2,[''],1498830959,The Wishing Well,[],[],18327,http://www.beerintheevening.com/pubs/s/18/18327/Wishing_Well/Crouch_End,
750,"26, Broadway Parade, Tottenham Lane, London, N8 9DE",,,"['Live music', 'TV', 'Food served', 'Real ale', 'Credit cards accepted']",1498830959,The Queens Hotel,[],[],2248,http://www.beerintheevening.com/pubs/s/22/2248/Queens_Hotel/Crouch_End,
751,"169 Priory Road, Crouch End, London, N8 8NB",4.0,6.2,"['Quiz night', 'Jukebox', 'Pool table', 'Dartboard']",1498830959,The Priory,[],[],19256,http://www.beerintheevening.com/pubs/s/19/19256/Priory/Crouch_End,
752,"Park Road, Crouch End, London, N8 8JP",13.0,5.9,"['Live music', 'TV', 'Big screen', 'Food served', 'Outside seating']",1498830959,The Princess Alexandra,[],[],6333,http://www.beerintheevening.com/pubs/s/63/6333/Princess_Alexandra/Crouch_End,
753,"115 Park Road, Crouch End, London, N8 8NB",7.0,5.4,[''],1498830959,O's Bar,[],[],6146,http://www.beerintheevening.com/pubs/s/61/6146/Os_Bar/Crouch_End,
754,"57 Park Road, Crouch End, London, N8 8SY",8.0,6.0,[''],1498830959,Moors Bar,[],[],15612,http://www.beerintheevening.com/pubs/s/15/15612/Moors_Bar/Crouch_End,
755,"2 Park Road, Crouch End, London, N8 8TD",18.0,4.8,['Food served'],1498830959,Monkey Nuts,[],[],19035,http://www.beerintheevening.com/pubs/s/19/19035/Monkey_Nuts/Crouch_End,
756,"70, Park Rd, London, N8 8SX",26.0,5.8,"['TV', 'Big screen', 'Pool table', 'Food served', 'Wireless internet access (provided by The Cloud)']",1498830960,The Maynard Arms,[],[],4392,http://www.beerintheevening.com/pubs/s/43/4392/Maynard_Arms/Crouch_End,
757,"61-63 Tottenham Lane, London, N8 9BE",9.0,4.4,"['Live music', 'TV', 'Pool table']",1498830960,Mollie Malone's,[],[],27741,http://www.beerintheevening.com/pubs/s/27/27741/Mollie_Malones/Crouch_End,
758,"139-141 Tottenham Lane, Crouch End, London, N8 9BJ",11.0,6.4,"['Sky TV', 'Pool table', 'Food served']",1498830960,The Lion Lounge,[],[],17756,http://www.beerintheevening.com/pubs/s/17/17756/Lion_Lounge/Crouch_End,
759,"35, York Rise, Tufnell Park, London, NW5 1SP",,,"['Quiz night (Alternate Tuesdays.)', 'Sky TV', 'Big screen', 'Food served', 'Real ale', 'Credit cards accepted']",1498830960,The Dartmouth Arms,[],"[{'distance': '0.3 miles', 'name': 'Tuffnell Park'}, {'distance': '0.4 miles', 'name': 'Gospel Oak'}, {'distance': '0.6 miles', 'name': 'Kentish Town'}]",1323,http://www.beerintheevening.com/pubs/s/13/1323/Dartmouth_Arms/Dartmouth_Park,
760,"Shacklewell Lane, Dalston, London, E8 2EB",,,[''],1498830960,The Shacklewell Arms,[],"[{'distance': '0.4 miles', 'name': 'Dalston Kingsland'}, {'distance': '0.8 miles', 'name': 'Hackney Central'}]",44366,http://www.beerintheevening.com/pubs/s/44/44366/Shacklewell_Arms/Dalston,
761,"451 Queensbridge Road, Dalston, London, E8 3AS",,,[''],1498830960,The Victoria,[],"[{'distance': '0.4 miles', 'name': 'Dalston Kingsland'}, {'distance': '0.7 miles', 'name': 'Hackney Central'}]",44498,http://www.beerintheevening.com/pubs/s/44/44498/Victoria/Dalston,
762,"2 St Jude Street, Dalston, London, N16 8JT",,,[''],1498830961,The Railway Tavern Ale House,[],"[{'distance': '0.1 miles', 'name': 'Dalston Kingsland'}, {'distance': '0.7 miles', 'name': 'Canonbury'}]",45191,http://www.beerintheevening.com/pubs/s/45/45191/Railway_Tavern_Ale_House/Dalston,
763,"17-19 Dalston Lane, Dalston, London, E8 3DF",,,[''],1498830961,Farrs School of Dancing,[],"[{'distance': '0.2 miles', 'name': 'Dalston Kingsland'}, {'distance': '0.8 miles', 'name': 'Hackney Central'}, {'distance': '0.9 miles', 'name': 'Canonbury'}]",44359,http://www.beerintheevening.com/pubs/s/44/44359/Farrs_School_of_Dancing/Dalston,
764,"23 Stoke Newington Road, Dalston, London, N16 8BJ",,,[''],1498830961,Bar 23,[],"[{'distance': '0.2 miles', 'name': 'Dalston Kingsland'}, {'distance': '0.8 miles', 'name': 'Canonbury'}, {'distance': '1 mile', 'name': 'Hackney Central'}]",39899,http://www.beerintheevening.com/pubs/s/39/39899/Bar_23/Dalston,
765,"79 Westow Hill, Crystal Palace, London, SE19 1TX",33.0,6.9,[''],1498830961,Westow House,[],[],31841,http://www.beerintheevening.com/pubs/s/31/31841/Westow_House/Crystal_Palace,
766,"96 Church Road, Crystal Palace, London, SE19 2EZ",56.0,5.8,"['Quiz night', 'Food served', 'Real ale', 'Outside seating']",1498830961,The White Hart,[],[],27006,http://www.beerintheevening.com/pubs/s/27/27006/White_Hart/Crystal_Palace,
767,"Westow Hill, Crystal Palace, London, SE19 1RX",,,[''],1498830961,The Sparrowhawk,[],[],43033,http://www.beerintheevening.com/pubs/s/43/43033/Sparrowhawk/Crystal_Palace,
768,"14 Cawnpore Street, Norwood, London, SE19 1PF",21.0,7.8,"['Sunday roast', 'Real ale', 'Outside seating']",1498830962,The Railway Bell,[],[],11712,http://www.beerintheevening.com/pubs/s/11/11712/Railway_Bell/Crystal_Palace,
769,"42 Westow Hill, Crystal Palace, London, SE19 1RX",27.0,6.1,[''],1498830962,The Royal Albert,[],[],28641,http://www.beerintheevening.com/pubs/s/28/28641/Royal_Albert/Crystal_Palace,
770,"41-42 Deptford Broadway, London, SE8 4PH",7.0,5.4,[''],1498830962,The Live Bar,[],"[{'distance': '0.3 miles', 'name': 'New Cross'}, {'distance': '0.7 miles', 'name': 'New Cross Gate'}]",25447,http://www.beerintheevening.com/pubs/s/25/25447/Live_Bar/Deptford,
771,"189 Deptford High Street, London, SE8 3NT",2.0,6.5,['Food served'],1498830962,The Last Lick,[],"[{'distance': '0.4 miles', 'name': 'New Cross'}, {'distance': '0.7 miles', 'name': 'New Cross Gate'}]",25703,http://www.beerintheevening.com/pubs/s/25/25703/Last_Lick/Deptford,
772,"299, Evelyn St, London, SE8 5RA",6.0,6.8,[''],1498830962,The John Evelyn,[],"[{'distance': '0.5 miles', 'name': 'New Cross'}, {'distance': '0.7 miles', 'name': 'New Cross Gate'}]",11339,http://www.beerintheevening.com/pubs/s/11/11339/John_Evelyn/Deptford,
773,"193, Creek Rd, London, SE8 3BU",3.0,4.0,[''],1498830962,The Hoy Inn,[],"[{'distance': '0.5 miles', 'name': 'New Cross'}, {'distance': '0.9 miles', 'name': 'New Cross Gate'}]",11336,http://www.beerintheevening.com/pubs/s/11/11336/Hoy_Inn/Deptford,
774,"2-4 New King Street, Deptford, London, SE8 3HS",5.0,3.2,[''],1498830963,The Harp of Erin,[],"[{'distance': '0.5 miles', 'name': 'New Cross'}, {'distance': '0.8 miles', 'name': 'New Cross Gate'}]",6579,http://www.beerintheevening.com/pubs/s/65/6579/Harp_of_Erin/Deptford,
775,"116, Prince St, London, SE8 3JD",92.0,7.5,"['TV', 'Food served', 'Real ale']",1498830963,The Dog and Bell,[],"[{'distance': '0.6 miles', 'name': 'New Cross'}, {'distance': '0.9 miles', 'name': 'New Cross Gate'}]",3746,http://www.beerintheevening.com/pubs/s/37/3746/Dog_and_Bell/Deptford,
776,"125 Creek Rd, London, SE8 3BU",9.0,4.3,['Outside seating'],1498830963,The Duke,[],"[{'distance': '0.5 miles', 'name': 'New Cross'}, {'distance': '0.9 miles', 'name': 'New Cross Gate'}]",7576,http://www.beerintheevening.com/pubs/s/75/7576/Duke/Deptford,
777,"52, Deptford High St, London, SE8 4RT",12.0,4.8,['Outside seating'],1498830963,The Deptford Arms,[],"[{'distance': '0.3 miles', 'name': 'New Cross'}, {'distance': '0.7 miles', 'name': 'New Cross Gate'}]",4173,http://www.beerintheevening.com/pubs/s/41/4173/Deptford_Arms/Deptford,
778,"92 Friendly Street, Deptford, London, SE8 4DR",,,[''],1498830963,The Crown and Sceptre,[],"[{'distance': '0.5 miles', 'name': 'New Cross'}, {'distance': '0.8 miles', 'name': 'New Cross Gate'}]",31918,http://www.beerintheevening.com/pubs/s/31/31918/Crown_and_Sceptre/Deptford,
779,"65 Cranbrook Road, Deptford, London, SE8 4EJ",4.0,7.0,[''],1498830963,The Cranbrook,[],"[{'distance': '0.7 miles', 'name': 'New Cross'}, {'distance': '0.9 miles', 'name': 'New Cross Gate'}]",28111,http://www.beerintheevening.com/pubs/s/28/28111/Cranbrook/Deptford,
780,"195 Evelyn Street, London, SE8 5RE",13.0,6.5,[''],1498830963,The Black Horse,[],"[{'distance': '0.7 miles', 'name': 'New Cross'}, {'distance': '0.8 miles', 'name': 'New Cross Gate'}, {'distance': '0.8 miles', 'name': 'Surrey Quays'}]",11337,http://www.beerintheevening.com/pubs/s/11/11337/Black_Horse/Deptford,
781,"32, Deptford Church St, London, SE8 4RZ",18.0,6.7,[''],1498830963,The Birds Nest,[],"[{'distance': '0.5 miles', 'name': 'New Cross'}, {'distance': '0.8 miles', 'name': 'New Cross Gate'}]",15235,http://www.beerintheevening.com/pubs/s/15/15235/Birds_Nest/Deptford,
782,"18 Camberwell Green, London, SE5 7AA",35.0,4.1,"['Sky TV', 'Food served', 'Sunday roast', 'Real ale', 'Outside seating', 'Children allowed', 'Late licence', 'Credit cards accepted', 'Wireless internet access']",1498830963,The Tiger,[],[],6324,http://www.beerintheevening.com/pubs/s/63/6324/Tiger/Denmark_Hill,http://www.antic-ltd.com
783,"25 High Street, Ealing, London, W5 5DB",,,[''],1498830964,The Drapers Arms,[],"[{'distance': '0.2 miles', 'name': 'Ealing Broadway'}, {'distance': '0.8 miles', 'name': 'Ealing Common'}, {'distance': '0.8 miles', 'name': 'North Ealing'}]",45477,http://www.beerintheevening.com/pubs/s/45/45477/Drapers_Arms/Ealing,
784,"Cleveland Road, London, W13 8AL",2.0,7.0,[''],1498830964,CJM's,[],[],3685,http://www.beerintheevening.com/pubs/s/36/3685/CJMs/Ealing,
785,"2-3 Central Building, The Broadway, Ealing, London, W5 2NT",,,[''],1498830964,Chandlers,[],"[{'distance': '0.1 miles', 'name': 'Ealing Broadway'}, {'distance': '0.7 miles', 'name': 'North Ealing'}, {'distance': '0.7 miles', 'name': 'Ealing Common'}]",35010,http://www.beerintheevening.com/pubs/s/35/35010/Chandlers/Ealing,
786,"53 The Mall, Ealing, London, W5 3TA",,,"['Sky TV', 'Big screen', 'Pool table', 'Quiz machines (Poker)', 'Outside seating', 'Late licence (Opens until midnight Monday-Saturday)']",1498830964,The Bell,[],"[{'distance': '0.1 miles', 'name': 'Ealing Broadway'}, {'distance': '0.6 miles', 'name': 'North Ealing'}, {'distance': '0.6 miles', 'name': 'Ealing Common'}]",931,http://www.beerintheevening.com/pubs/s/93/931/Bell/Ealing,
787,"36 St Marys Road, Ealing, London, W5 5EU",,,"['Sky TV', 'Big screen', 'Food served', 'Real ale', 'Outside seating', 'Children allowed', 'Disabled access']",1498830964,The Castle Inn,[],"[{'distance': '0.2 miles', 'name': 'South Ealing'}, {'distance': '0.4 miles', 'name': 'Northfields'}, {'distance': '0.9 miles', 'name': 'Ealing Broadway'}]",939,http://www.beerintheevening.com/pubs/s/93/939/Castle_Inn/Ealing,
788,"8 The Mall, London, W5 2PJ",,,['Late licence'],1498830964,Barracuda,[],"[{'distance': '0.1 miles', 'name': 'Ealing Broadway'}, {'distance': '0.6 miles', 'name': 'North Ealing'}, {'distance': '0.6 miles', 'name': 'Ealing Common'}]",34,http://www.beerintheevening.com/pubs/show.shtml/34/Barracuda/Ealing,
789,"64-66 The Mall, Ealing Broadway, London, W5 5LS",,,"['Food served', 'Real ale']",1498830964,All Bar One,[],"[{'distance': '0.1 miles', 'name': 'Ealing Broadway'}, {'distance': '0.6 miles', 'name': 'North Ealing'}, {'distance': '0.7 miles', 'name': 'Ealing Common'}]",933,http://www.beerintheevening.com/pubs/s/93/933/All_Bar_One/Ealing,
790,"Haven Green, Ealing, London, W5 2NX",,,[''],1498830964,2NX,[],"[{'distance': '0 miles', 'name': 'Ealing Broadway'}, {'distance': '0.6 miles', 'name': 'North Ealing'}, {'distance': '0.8 miles', 'name': 'Ealing Common'}]",39537,http://www.beerintheevening.com/pubs/s/39/39537/2NX/Ealing,
791,"Lordship Lane, London, SE22 8HJ",62.0,5.3,[''],1498830965,The East Dulwich Tavern (EDT),[],[],2877,http://www.beerintheevening.com/pubs/s/28/2877/East_Dulwich_Tavern_EDT_/Dulwich,
792,"28-30, New Broadway, London, W5 2XA",39.0,2.5,"['Food served', 'Credit cards accepted']",1498830965,Tuk Cho,[],"[{'distance': '0.2 miles', 'name': 'Ealing Broadway'}, {'distance': '0.9 miles', 'name': 'Ealing Common'}, {'distance': '0.9 miles', 'name': 'North Ealing'}]",4787,http://www.beerintheevening.com/pubs/s/47/4787/_Tuk_Cho/Ealing,
793,"31-33 Grove Vale, London, SE22 8EQ",,,"['Big screen', 'Food served', 'Outside seating']",1498830965,The Vale Bar,[],[],535,http://www.beerintheevening.com/pubs/s/53/535/Vale_Bar/Dulwich,
794,"Lordship Lane, Dulwich, London, SE22 8JJ",22.0,4.9,['Wireless internet access (provided by The Cloud)'],1498830965,The Plough,[],[],1375,http://www.beerintheevening.com/pubs/s/13/1375/Plough/Dulwich,
795,"157 Lordship Lane, Dulwich, London, SE22 8HX",,,[''],1498830965,Franklins,[],[],40859,http://www.beerintheevening.com/pubs/s/40/40859/Franklins/Dulwich,
796,"23 High Street, Ealing, London, W5 5DB",,,"[""Quiz machines (Pharoah's Treasure)""]",1498830965,Parkview,[],"[{'distance': '0.2 miles', 'name': 'Ealing Broadway'}, {'distance': '0.8 miles', 'name': 'Ealing Common'}, {'distance': '0.8 miles', 'name': 'North Ealing'}]",935,http://www.beerintheevening.com/pubs/s/93/935/Parkview/Ealing,
797,"73 Dulwich Village, London, SE21 7BJ",,,"['Quiz machines (Weakest Link)', 'Food served', 'Real ale', 'Outside seating']",1498830965,The Crown and Greyhound,[],[],536,http://www.beerintheevening.com/pubs/s/53/536/Crown_and_Greyhound/Dulwich,
798,"25 High Street, Ealing, London, W5 5DB",,,"['TV', 'Food served']",1498830965,O'Neills,[],"[{'distance': '0.2 miles', 'name': 'Ealing Broadway'}, {'distance': '0.8 miles', 'name': 'Ealing Common'}, {'distance': '0.8 miles', 'name': 'North Ealing'}]",934,http://www.beerintheevening.com/pubs/s/93/934/ONeills/Ealing,
799,"26-42 Bond St, Ealing, London, W5 5AA",9.0,4.7,"['Food served', 'Cocktails']",1498830965,Old Orleans,[],"[{'distance': '0.3 miles', 'name': 'Ealing Broadway'}, {'distance': '0.8 miles', 'name': 'South Ealing'}, {'distance': '0.8 miles', 'name': 'Ealing Common'}]",12084,http://www.beerintheevening.com/pubs/s/12/12084/Old_Orleans/Ealing,
800,"39-41 New Broadway, Ealing, London, W5 5AH",,,[''],1498830966,Maggies,[],"[{'distance': '0.3 miles', 'name': 'Ealing Broadway'}, {'distance': '0.9 miles', 'name': 'South Ealing'}, {'distance': '0.9 miles', 'name': 'Ealing Common'}]",43130,http://www.beerintheevening.com/pubs/s/43/43130/Maggies/Ealing,
801,"43 The Broadway, London, W5 5JN",,,"['Quiz machines', 'Food served', 'Real ale', 'Smoking area']",1498830966,The North Star,[],"[{'distance': '0.1 miles', 'name': 'Ealing Broadway'}, {'distance': '0.7 miles', 'name': 'North Ealing'}, {'distance': '0.7 miles', 'name': 'Ealing Common'}]",53,http://www.beerintheevening.com/pubs/show.shtml/53/North_Star/Ealing,
802,"62 St Marys Road, Ealing, London, W5 5EX",,,"['Pool table (One)', 'Food served', 'Sunday roast', 'Outside seating', 'Credit cards accepted', 'Smoking area']",1498830966,The New Inn,[],"[{'distance': '0.2 miles', 'name': 'South Ealing'}, {'distance': '0.4 miles', 'name': 'Northfields'}, {'distance': '0.9 miles', 'name': 'Ealing Broadway'}]",940,http://www.beerintheevening.com/pubs/s/94/940/New_Inn/Ealing,
