,address,admin_ward,bite_number_ratings,bite_user_rating,facilities,last_scraped,latitude,longitude,name,nearby_train_stations,nearby_tube_stations,parliamentary_constituency,postcode,source_pub_id,source_url,website
404,"52, Wilson St, London, EC2A 2ER",Hoxton East & Shoreditch,29.0,7.1,"['TV', 'Big screen', 'Real ale']",1498830908,51.5204848039549,-0.0849968296014586,The Flying Horse,[],"[{'name': 'Moorgate', 'distance': '0.2 miles'}, {'name': 'Liverpool Street', 'distance': '0.2 miles'}, {'name': 'Old Street', 'distance': '0.4 miles'}]",Hackney South and Shoreditch,EC2A 2ER,5136,http://www.beerintheevening.com/pubs/s/51/5136/Flying_Horse/Broadgate,
405,"36 Wilson Street, London, EC2M 2TE",Bishopsgate,16.0,6.4,"['Real ale', 'Function room for hire']",1498830908,51.5190967976773,-0.0859054788007499,Fleetwood,[],"[{'name': 'Moorgate', 'distance': '0.1 miles'}, {'name': 'Liverpool Street', 'distance': '0.2 miles'}, {'name': 'Bank', 'distance': '0.4 miles'}]",Cities of London and Westminster,EC2M 2TE,13497,http://www.beerintheevening.com/pubs/s/13/13497/Fleetwood/Broadgate,
406,"2 Exchange Place, Apollo Street, Broadgate, London, EC2M 2QA",,15.0,4.1,"['Food served', 'Wireless internet access (provided by The Cloud)']",1498830908,,,The Broadgate Exchange,[],"[{'name': 'Liverpool Street', 'distance': '0.2 miles'}, {'name': 'Moorgate', 'distance': '0.3 miles'}, {'name': 'Aldgate', 'distance': '0.5 miles'}]",,EC2M 2QA,9378,http://www.beerintheevening.com/pubs/s/93/9378/Broadgate_Exchange/Broadgate,
407,"2-12 Wilson Street, London, EC2M 2TE",Bishopsgate,14.0,6.9,"['Food served', 'Real ale']",1498830908,51.5190967976773,-0.0859054788007499,Bangers,[],"[{'name': 'Moorgate', 'distance': '0.1 miles'}, {'name': 'Liverpool Street', 'distance': '0.2 miles'}, {'name': 'Bank', 'distance': '0.4 miles'}]",Cities of London and Westminster,EC2M 2TE,6698,http://www.beerintheevening.com/pubs/s/66/6698/Bangers/Broadgate,
408,"18-20 Appold Street, Broadgate, London, EC2A 2AS",Hoxton East & Shoreditch,13.0,2.2,"['Food served', 'Real ale']",1498830909,51.5200247489631,-0.083257585862101,All Bar One,[],"[{'name': 'Liverpool Street', 'distance': '0.2 miles'}, {'name': 'Moorgate', 'distance': '0.3 miles'}, {'name': 'Old Street', 'distance': '0.5 miles'}]",Hackney South and Shoreditch,EC2A 2AS,12919,http://www.beerintheevening.com/pubs/s/12/12919/All_Bar_One/Broadgate,
409,"45 Trinity Gardens, London, SW9 8DR",Ferndale,,,"['Real ale', 'Outside seating']",1498830909,51.4619233672622,-0.118774825456521,The Trinity Arms,[],"[{'name': 'Brixton', 'distance': '0.2 miles'}, {'name': 'Clapham North', 'distance': '0.6 miles'}, {'name': 'Stockwell', 'distance': '0.8 miles'}]",Vauxhall,SW9 8DR,1661,http://www.beerintheevening.com/pubs/s/16/1661/Trinity_Arms/Brixton,
410,"22, Blenheim Gardens, Brixton, London, SW2 5BZ",Brixton Hill,14.0,8.2,['Live music'],1498830909,51.4545190764153,-0.122490515440053,The Windmill,[],"[{'name': 'Brixton', 'distance': '0.7 miles'}, {'name': 'Clapham North', 'distance': '0.8 miles'}, {'name': 'Clapham Common', 'distance': '0.9 miles'}]",Streatham,SW2 5BZ,6055,http://www.beerintheevening.com/pubs/s/60/6055/Windmill/Brixton,
411,"94, Brixton Hill, London, SW2 1QN",Brixton Hill,18.0,7.6,['Cocktails'],1498830909,51.4548932721789,-0.120028237208265,The Whitehorse,[],"[{'name': 'Brixton', 'distance': '0.6 miles'}, {'name': 'Clapham North', 'distance': '0.9 miles'}]",Streatham,SW2 1QN,2682,http://www.beerintheevening.com/pubs/s/26/2682/Whitehorse/Brixton,
412,"58a Camberwell Church Street, London, SE5 8QZ",Brunswick Park,11.0,0.3,[''],1498830909,51.4735419821989,-0.0887633400419043,The Cube,[],[],Camberwell and Peckham,SE5 8QZ,4516,http://www.beerintheevening.com/pubs/s/45/4516/Cube/Camberwell,
413,"40 KEMERTON ROAD, CAMBERWELL, LONDON, LONDON, SE5 9AR",Herne Hill,34.0,6.6,"['Quiz night', 'Live music', 'Food served', 'Sunday roast', 'Gluten free meals available', 'Real ale', 'Cocktails', 'Outside seating', 'Dogs allowed', 'Children allowed', 'Late licence', 'Credit cards accepted', 'Smoking area', 'Function room for hire', 'Wireless internet access', 'Air conditioning', 'Coach parties welcome', 'Disabled access', 'Disabled toilet']",1498830909,51.4646110195173,-0.0975298522453581,THE CAMBRIA,[],[],Dulwich and West Norwood,SE5 9AR,3625,http://www.beerintheevening.com/pubs/s/36/3625/CAMBRIA/CAMBERWELL,http://www.thecambrialondon.com
414,"Southampton Way, Camberwell, London, SE5 7EW",Brunswick Park,,,[''],1498830909,51.4783669850601,-0.0846589371113166,Cool Cats Cafe,[],[],Camberwell and Peckham,SE5 7EW,43445,http://www.beerintheevening.com/pubs/s/43/43445/Cool_Cats_Cafe/Camberwell,
415,"16 Grove Lane, Camberwell, London, SE5 8SY",Camberwell Green,5.0,2.8,['Food served'],1498830909,51.4733982047039,-0.0904252989621012,Blakes,[],[],Camberwell and Peckham,SE5 8SY,4004,http://www.beerintheevening.com/pubs/s/40/4004/Blakes/Camberwell,
416,"64 Camberwell Church Street, Camberwell, London, SE5 8TR",Brunswick Park,,,"['Live music (Acoustic sets', 'sundays at 8pm)', 'TV', 'Sky TV', 'Big screen', 'Food served (until 10pm)', 'Sunday roast', 'Real ale', 'Dogs allowed (we have a pub dog)', ""Children allowed (as long as they don't bite)"", 'Late licence (2am fri & sat. 12 am during the week)', 'Function room for hire', 'Wireless internet access', 'Air conditioning']",1498830909,51.4739597435204,-0.0895666640424902,The Castle,[],[],Camberwell and Peckham,SE5 8TR,1353,http://www.beerintheevening.com/pubs/s/13/1353/Castle/Camberwell,
417,"60 Camberwell New Road, Camberwell, London, SE5 0RS",Vassall,32.0,6.4,"['Big screen', 'Food served', 'Cocktails']",1498830910,51.4790713134322,-0.105871404357479,The Black Sheep,[],"[{'name': 'Oval', 'distance': '0.4 miles'}, {'name': 'Kennington', 'distance': '0.7 miles'}, {'name': 'Stockwell', 'distance': '0.9 miles'}]",Vauxhall,SE5 0RS,7642,http://www.beerintheevening.com/pubs/s/76/7642/Black_Sheep/Camberwell,
418,"296a Camberwell New Road, Camberwell, London, SE5 0RP",Camberwell Green,,,[''],1498830910,51.4762884022224,-0.0989448724374055,The Bear Free House,[],"[{'name': 'Oval', 'distance': '0.8 miles'}, {'name': 'Kennington', 'distance': '0.9 mile'}]",Camberwell and Peckham,SE5 0RP,31853,http://www.beerintheevening.com/pubs/s/31/31853/Bear_Free_House/Camberwell,
419,"66 coldharbour lane, camberwell, london, se59pu",,2.0,9.5,[''],1498830910,,,amaryllis bar and kitchen,[],[],,,36199,http://www.beerintheevening.com/pubs/s/36/36199/amaryllis_bar_and_kitchen/camberwell,http://www.theamaryllis.co.uk
420,"19, Caledonian Rd, Kings Cross, London, N1 9DX",Caledonian,,,"['TV', 'Pool table', 'Outside seating', 'Late licence']",1498830910,51.5314567162378,-0.121201037897099,Millers,[],"[{'name': ""King's Cross St. Pancras"", 'distance': '0.1 miles'}, {'name': 'Euston', 'distance': '0.6 miles'}, {'name': 'Euston Square', 'distance': '0.6 miles'}]",Islington South and Finsbury,N1 9DX,1371,http://www.beerintheevening.com/pubs/s/13/1371/Millers/Caledonian_Road,
421,"37-39 Romilly Street, Cambridge Circus, London, W1V 5TP",,,,"['Live music', 'Food served', 'Real ale']",1498830911,,,The Spice of Life,[],"[{'name': 'Leicester Square', 'distance': '0.2 miles'}, {'name': 'Tottenham Court Road', 'distance': '0.2 miles'}, {'name': 'Covent Garden', 'distance': '0.3 miles'}]",,,13312,http://www.beerintheevening.com/pubs/s/13/13312/Spice_of_Life/Cambridge_Circus,
422,"142 Shaftesbury Avenue, London, WC2H 8HJ",Holborn and Covent Garden,,,"['TV', 'Real ale']",1498830911,51.5133940322766,-0.128718019335342,The Marquis of Granby,[],"[{'name': 'Leicester Square', 'distance': '0.2 miles'}, {'name': 'Covent Garden', 'distance': '0.2 miles'}, {'name': 'Tottenham Court Road', 'distance': '0.3 miles'}]",Holborn and St Pancras,WC2H 8HJ,1810,http://www.beerintheevening.com/pubs/s/18/1810/Marquis_of_Granby/Cambridge_Circus,
423,"270 Caledonian Road, London, N1 1BA",Caledonian,4.0,7.5,"['Live music', 'Pool table']",1498830911,51.539232192527,-0.116525905954579,The Tarmon,[],"[{'name': 'Caledonian Road', 'distance': '0.7 miles'}, {'name': 'Caledonian Road and Barnsbury', 'distance': '0.7 miles'}, {'name': ""King's Cross St. Pancras"", 'distance': '0.7 miles'}]",Islington South and Finsbury,N1 1BA,12061,http://www.beerintheevening.com/pubs/s/12/12061/Tarmon/Caledonian_Road,
424,"84 Cambridge Circus, London, WC2H 8AA",Holborn and Covent Garden,,,"['Food served', 'Real ale', 'Outside seating', 'Credit cards accepted', 'Smoking area', 'Air conditioning']",1498830911,51.5135891858921,-0.129113562461028,All Bar One,[],"[{'name': 'Leicester Square', 'distance': '0.2 miles'}, {'name': 'Covent Garden', 'distance': '0.2 miles'}, {'name': 'Tottenham Court Road', 'distance': '0.2 miles'}]",Holborn and St Pancras,WC2H 8AA,6309,http://www.beerintheevening.com/pubs/s/63/6309/All_Bar_One/Cambridge_Circus,
425,"342, Caledonian Road, London, N1 1BB",Caledonian,6.0,8.2,[''],1498830911,51.5401428411237,-0.11667577539395,The Islington Bar,[],"[{'name': 'Caledonian Road', 'distance': '0.6 miles'}, {'name': 'Caledonian Road and Barnsbury', 'distance': '0.6 miles'}, {'name': 'Highbury and Islington', 'distance': '0.7 miles'}]",Islington South and Finsbury,N1 1BB,3168,http://www.beerintheevening.com/pubs/s/31/3168/Islington_Bar/Caledonian_Road,
426,"26 Camberwell Grove, Camberwell, London, SE5 8RE",Brunswick Park,35.0,4.7,"['Quiz night', 'Live music', 'TV', 'Food served', 'Sunday roast', 'Real ale', 'Cocktails', 'Outside seating', 'Children allowed', 'Credit cards accepted', 'Wireless internet access']",1498830911,51.4720853020187,-0.0882194571851314,The Grove,[],[],Camberwell and Peckham,SE5 8RE,1632,http://www.beerintheevening.com/pubs/s/16/1632/Grove/Camberwell_Grove,
427,"97 Warner Road, London, SE5 9HQ",Camberwell Green,7.0,1.0,[''],1498830911,51.4728358149265,-0.0973172863173949,The Rose and Thistle,[],[],Camberwell and Peckham,SE5 9HQ,30581,http://www.beerintheevening.com/pubs/s/30/30581/Rose_and_Thistle/Camberwell,
428,"42 St. Pancras Way, London, NW1 0QT",St Pancras and Somers Town,64.0,7.0,"['Jukebox', 'Pool table', 'Fruit machines', 'Real ale', 'Outside seating']",1498830911,51.5403257666187,-0.135443874121739,The Bell House,[],"[{'name': 'Camden Town', 'distance': '0.3 miles'}, {'name': 'Mornington Crescent', 'distance': '0.5 miles'}, {'name': 'Kentish Town West', 'distance': '0.7 miles'}]",Holborn and St Pancras,NW1 0QT,6570,http://www.beerintheevening.com/pubs/s/65/6570/Bell_House/Camden,
429,"69 Camden Road, London, NW1 9EU",Cantelowes,12.0,5.3,[''],1498830911,51.5423760257896,-0.138273162311354,The 3 Lions,[],"[{'name': 'Camden Town', 'distance': '0.3 miles'}, {'name': 'Kentish Town West', 'distance': '0.5 miles'}, {'name': 'Mornington Crescent', 'distance': '0.6 miles'}]",Holborn and St Pancras,NW1 9EU,6455,http://www.beerintheevening.com/pubs/s/64/6455/3_Lions/Camden,
430,"319 Camberwell Road, London, SE5 0HQ",Camberwell Green,15.0,1.4,[''],1498830911,51.4759304745997,-0.0935164229207318,Red Star Bar,[],[],Camberwell and Peckham,SE5 0HQ,1602,http://www.beerintheevening.com/pubs/s/16/1602/Red_Star_Bar/Camberwell,
431,"4 Caledonian Road, London, N1 9DU",Caledonian,53.0,6.4,[''],1498830911,51.5314041662454,-0.120727413725932,The Flying Scotsman,[],"[{'name': ""King's Cross St. Pancras"", 'distance': '0.1 miles'}, {'name': 'Euston', 'distance': '0.6 miles'}, {'name': 'Russell Square', 'distance': '0.7 miles'}]",Islington South and Finsbury,N1 9DU,4710,http://www.beerintheevening.com/pubs/s/47/4710/Flying_Scotsman/Caledonian_Road,
432,"49 Knatchbull Road, Camberwell, London, London, SE5 9QR",Camberwell Green,12.0,5.1,[''],1498830911,51.4739623975508,-0.099689563199838,The Prince of Wales,[],[],Camberwell and Peckham,SE5 9QR,29666,http://www.beerintheevening.com/pubs/s/29/29666/Prince_of_Wales/Camberwell,
433,"61 Coldharbour Lane, London, SE5 9NS",Herne Hill,,,"['TV', 'Food served', 'Outside seating', 'Wireless internet access']",1498830912,51.4696719435459,-0.095749908853272,The Sun and Doves,[],[],Dulwich and West Norwood,SE5 9NS,3404,http://www.beerintheevening.com/pubs/s/34/3404/Sun_and_Doves/Camberwell,
434,"123 Flaxman Road, London, SE5 9EA",Herne Hill,10.0,6.2,[''],1498830912,51.4696633055528,-0.100760900762265,The Robin Hood and Little John,[],[],Dulwich and West Norwood,SE5 9EA,30562,http://www.beerintheevening.com/pubs/s/30/30562/Robin_Hood_and_Little_John/Camberwell,
435,"19-21 Paulet Road, Camberwell, London, SE5 9HP",Vassall,7.0,3.3,[''],1498830912,51.4711648307142,-0.102412004108511,The Paulet Arms,[],"[{'name': 'Brixton', 'distance': '0.8 miles'}, {'name': 'Oval', 'distance': '0.9 miles'}, {'name': 'Stockwell', 'distance': '1 mile'}]",Vauxhall,SE5 9HP,27804,http://www.beerintheevening.com/pubs/s/27/27804/Paulet_Arms/Camberwell,
436,"60 Camberwell New Road, Camberwell, London, SE5 0RS",Vassall,,,[''],1498830912,51.4790713134322,-0.105871404357479,The Kennington,[],"[{'name': 'Oval', 'distance': '0.4 miles'}, {'name': 'Kennington', 'distance': '0.7 miles'}, {'name': 'Stockwell', 'distance': '0.9 miles'}]",Vauxhall,SE5 0RS,43052,http://www.beerintheevening.com/pubs/s/43/43052/Kennington/Camberwell,
437,"325 Camberwell New Road, London, SE5 0TF",Camberwell Green,16.0,5.4,['Food served'],1498830912,51.4754402597868,-0.095999295986991,The Old Dispensary,[],[],Camberwell and Peckham,SE5 0TF,19036,http://www.beerintheevening.com/pubs/s/19/19036/Old_Dispensary/Camberwell,
438,"66 Coldharbour Lane, London, SE5 9PU",Herne Hill,11.0,5.0,[''],1498830913,51.4697459562126,-0.0969850893641672,Jack Beards at the Plough,[],[],Dulwich and West Norwood,SE5 9PU,8085,http://www.beerintheevening.com/pubs/s/80/8085/Jack_Beards_at_the_Plough/Camberwell,
439,"55, Parkway, London, NW1 7PN",Camden Town with Primrose Hill,,,"['Live music (sometimes)', 'Quiz machines (multi)', 'Food served', 'Real ale']",1498830913,51.5381894883349,-0.14419755691096,The Earl of Camden,[],"[{'name': 'Camden Town', 'distance': '0.1 miles'}, {'name': 'Mornington Crescent', 'distance': '0.4 miles'}, {'name': 'Chalk Farm', 'distance': '0.6 miles'}]",Holborn and St Pancras,NW1 7PN,1290,http://www.beerintheevening.com/pubs/s/12/1290/Earl_of_Camden/Camden,
440,"94, Parkway, London, NW1 7AN",Camden Town with Primrose Hill,,,['Live music (venue at the back)'],1498830913,51.5374129184332,-0.145699951102939,The Dublin Castle,[],"[{'name': 'Camden Town', 'distance': '0.2 miles'}, {'name': 'Mornington Crescent', 'distance': '0.4 miles'}, {'name': 'Chalk Farm', 'distance': '0.6 miles'}]",Holborn and St Pancras,NW1 7AN,1293,http://www.beerintheevening.com/pubs/s/12/1293/Dublin_Castle/Camden,
441,"33, Kentish Town Rd, London, NW1 8NL",Camden Town with Primrose Hill,,,['Real ale'],1498830913,51.5408912402549,-0.142746516231548,The Devonshire Arms,[],"[{'name': 'Camden Town', 'distance': '0.1 miles'}, {'name': 'Mornington Crescent', 'distance': '0.5 miles'}, {'name': 'Kentish Town West', 'distance': '0.5 miles'}]",Holborn and St Pancras,NW1 8NL,1294,http://www.beerintheevening.com/pubs/s/12/1294/Devonshire_Arms/Camden,
442,"Stables Market, Chalk Farm Road, Camden, London, NW1 8AH",Camden Town with Primrose Hill,,,[''],1498830913,51.5423374266827,-0.147763905439186,The Cuban,[],"[{'name': 'Chalk Farm', 'distance': '0.3 miles'}, {'name': 'Camden Town', 'distance': '0.3 miles'}, {'name': 'Kentish Town West', 'distance': '0.3 miles'}]",Holborn and St Pancras,NW1 8AH,39078,http://www.beerintheevening.com/pubs/s/39/39078/Cuban/Camden,
443,"100 Arlington Rd, Camden, London, NW1 7HP",Camden Town with Primrose Hill,,,"['Food served', 'Outside seating']",1498830913,51.53763920437,-0.142951003567966,Crown and Goose,[],"[{'name': 'Camden Town', 'distance': '0.1 miles'}, {'name': 'Mornington Crescent', 'distance': '0.3 miles'}, {'name': 'Chalk Farm', 'distance': '0.7 miles'}]",Holborn and St Pancras,NW1 7HP,4406,http://www.beerintheevening.com/pubs/s/44/4406/Crown_and_Goose/Camden,
444,"2 Kentish Town Road, London, NW1 9NX",Camden Town with Primrose Hill,,,"['Sky TV', 'Real ale', 'Late licence']",1498830913,51.5399011952042,-0.142123482002218,The Camden Eye,[],"[{'name': 'Camden Town', 'distance': '0.1 miles'}, {'name': 'Mornington Crescent', 'distance': '0.4 miles'}, {'name': 'Kentish Town West', 'distance': '0.6 miles'}]",Holborn and St Pancras,NW1 9NX,1291,http://www.beerintheevening.com/pubs/s/12/1291/Camden_Eye/Camden,
445,"78 Albany Street, Camden, London, NW1 4EE",Regent's Park,,,[''],1498830913,51.5265912781219,-0.143760961310313,Cape of Good Hope,[],"[{'name': 'Great Portland Street', 'distance': '0.2 miles'}, {'name': ""Regent's Park"", 'distance': '0.3 miles'}, {'name': 'Warren Street', 'distance': '0.3 miles'}]",Holborn and St Pancras,NW1 4EE,37144,http://www.beerintheevening.com/pubs/s/37/37144/Cape_of_Good_Hope/Camden,
446,"28-30, Camden High St, London, NW1 0JH",Regent's Park,28.0,6.1,"['Big screen', 'Food served']",1498830913,51.5354007123554,-0.139019201932323,The Cobden Arms,[],"[{'name': 'Mornington Crescent', 'distance': '0.1 miles'}, {'name': 'Camden Town', 'distance': '0.3 miles'}, {'name': 'Euston Square', 'distance': '0.5 miles'}]",Holborn and St Pancras,NW1 0JH,6942,http://www.beerintheevening.com/pubs/s/69/6942/Cobden_Arms/Camden,
447,"1 Randolph Street, London, NW1 0SS",Cantelowes,40.0,6.5,['Outside seating'],1498830913,51.5416958033762,-0.136209873988679,The Colonel Fawcett,[],"[{'name': 'Camden Town', 'distance': '0.3 miles'}, {'name': 'Mornington Crescent', 'distance': '0.6 miles'}, {'name': 'Kentish Town West', 'distance': '0.6 miles'}]",Holborn and St Pancras,NW1 0SS,20417,http://www.beerintheevening.com/pubs/s/20/20417/Colonel_Fawcett/Camden,
448,"100 Camden High Street, London, NW1 0LU",Camden Town with Primrose Hill,22.0,5.6,"['Food served', 'Real ale']",1498830913,51.5376489031413,-0.141292337966077,The Liberties Bar,[],"[{'name': 'Camden Town', 'distance': '0.1 miles'}, {'name': 'Mornington Crescent', 'distance': '0.3 miles'}, {'name': 'Euston Square', 'distance': '0.7 miles'}]",Holborn and St Pancras,NW1 0LU,6914,http://www.beerintheevening.com/pubs/s/69/6914/Liberties_Bar/Camden,
449,"87 Albany Street, Camden, London, NW1 4BT",Regent's Park,,,[''],1498830914,51.527332650461,-0.144581381336142,Chester Arms,[],"[{'name': 'Great Portland Street', 'distance': '0.3 miles'}, {'name': ""Regent's Park"", 'distance': '0.3 miles'}, {'name': 'Warren Street', 'distance': '0.4 miles'}]",Holborn and St Pancras,NW1 4BT,37143,http://www.beerintheevening.com/pubs/s/37/37143/Chester_Arms/Camden,
450,"100 Camden High Street, Camden, London, NW1 0LU",Camden Town with Primrose Hill,,,[''],1498830914,51.5376489031413,-0.141292337966077,Camden Head,[],"[{'name': 'Camden Town', 'distance': '0.1 miles'}, {'name': 'Mornington Crescent', 'distance': '0.3 miles'}, {'name': 'Euston Square', 'distance': '0.7 miles'}]",Holborn and St Pancras,NW1 0LU,39318,http://www.beerintheevening.com/pubs/s/39/39318/Camden_Head/Camden,
451,"55 Camden Street, Camden, London, NW1 0HG",St Pancras and Somers Town,,,[''],1498830914,51.5373648074292,-0.137554800094109,The Camden,[],"[{'name': 'Mornington Crescent', 'distance': '0.2 miles'}, {'name': 'Camden Town', 'distance': '0.3 miles'}, {'name': 'Euston Square', 'distance': '0.6 miles'}]",Holborn and St Pancras,NW1 0HG,37238,http://www.beerintheevening.com/pubs/s/37/37238/Camden/Camden,
452,"7-8, Chalk Farm Rd, London, NW1 8AA",Camden Town with Primrose Hill,25.0,5.7,['Live music'],1498830914,51.54121737864,-0.14972735862062,The Caernarvon Castle,[],"[{'name': 'Camden Town', 'distance': '0.2 miles'}, {'name': 'Kentish Town West', 'distance': '0.4 miles'}, {'name': 'Chalk Farm', 'distance': '0.4 miles'}]",Holborn and St Pancras,NW1 8AA,6532,http://www.beerintheevening.com/pubs/s/65/6532/Caernarvon_Castle/Camden,
453,"1 Randolph Street, London, NW1 0SS",Cantelowes,9.0,7.0,[''],1498830914,51.5416958033762,-0.136209873988679,The Camden Brewing Co.,[],"[{'name': 'Camden Town', 'distance': '0.3 miles'}, {'name': 'Mornington Crescent', 'distance': '0.6 miles'}, {'name': 'Kentish Town West', 'distance': '0.6 miles'}]",Holborn and St Pancras,NW1 0SS,5402,http://www.beerintheevening.com/pubs/s/54/5402/Camden_Brewing_Co_/Camden,
