,address,admin_ward,bite_number_ratings,bite_user_rating,facilities,last_scraped,latitude,longitude,name,nearby_train_stations,nearby_tube_stations,parliamentary_constituency,postcode,source_pub_id,source_url,website
458,"74, Crowndale Road, London, NW1 1TP",,28.0,3.6,"['Sky TV', 'Big screen', 'Jukebox', 'Pool table', 'Dartboard', 'Real ale']",1498830915,,,The Hope and Anchor,[],"[{'name': 'Mornington Crescent', 'distance': '0.1 miles'}, {'name': 'Camden Town', 'distance': '0.4 miles'}, {'name': 'Euston Square', 'distance': '0.5 miles'}]",,NW1 1TP,7711,http://www.beerintheevening.com/pubs/s/77/7711/Hope_and_Anchor/Camden,
459,"125 Clerkenwell Road, Camden, London, EC1R 5DB",,,,[''],1498830915,,,The Griffin,[],"[{'name': 'Chancery Lane', 'distance': '0.2 miles'}, {'name': 'Farringdon', 'distance': '0.3 miles'}, {'name': 'Holborn', 'distance': '0.5 miles'}]",,EC1R 5DB,32593,http://www.beerintheevening.com/pubs/s/32/32593/Griffin/Camden,
460,"102-104 Camden Road, Camden, London, NW1 9EA",,44.0,4.7,"['Big screen', 'Table football', 'Food served', 'Cocktails', 'Outside seating', 'Late licence', 'Credit cards accepted', 'Smoking area', 'Function room for hire', 'Wireless internet access', 'Air conditioning', 'Disabled toilet']",1498830915,,,Grand Union,[],"[{'name': 'Camden Town', 'distance': '0.2 miles'}, {'name': 'Mornington Crescent', 'distance': '0.5 miles'}, {'name': 'Kentish Town West', 'distance': '0.6 miles'}]",,NW1 9EA,7125,http://www.beerintheevening.com/pubs/s/71/7125/Grand_Union/Camden,http://www.grandunionbars.com
461,"2, Castlehaven Road, London, NW1 8QU",,,,"['Jukebox', 'Food served', 'Sunday roast', 'Cocktails']",1498830915,,,The Hawley Arms,[],"[{'name': 'Camden Town', 'distance': '0.2 miles'}, {'name': 'Kentish Town West', 'distance': '0.4 miles'}, {'name': 'Chalk Farm', 'distance': '0.4 miles'}]",,NW1 8QU,1286,http://www.beerintheevening.com/pubs/s/12/1286/Hawley_Arms/Camden,
462,"88, Royal College St, London, NW1 0TH",,10.0,5.7,"['Jukebox', 'Pool table']",1498830915,,,The Golden Lion,[],"[{'name': 'Mornington Crescent', 'distance': '0.3 miles'}, {'name': 'Camden Town', 'distance': '0.4 miles'}, {'name': 'Euston Square', 'distance': '0.7 miles'}]",,NW1 0TH,7710,http://www.beerintheevening.com/pubs/s/77/7710/Golden_Lion/Camden,
463,"30 Inverness Street, London, NW1 7HJ",,,,"['Sky TV', 'Jukebox', 'Pool table (2)']",1498830915,,,The Good Mixer,[],"[{'name': 'Camden Town', 'distance': '0.1 miles'}, {'name': 'Mornington Crescent', 'distance': '0.5 miles'}, {'name': 'Kentish Town West', 'distance': '0.6 miles'}]",,NW1 7HJ,1292,http://www.beerintheevening.com/pubs/s/12/1292/Good_Mixer/Camden,
464,"147 Kentish Town Road, Camden, London, NW1 8PB",,,,[''],1498830915,,,The Flowerpot,[],"[{'name': 'Kentish Town West', 'distance': '0.3 miles'}, {'name': 'Camden Town', 'distance': '0.4 miles'}, {'name': 'Kentish Town', 'distance': '0.5 miles'}]",,NW1 8PB,38941,http://www.beerintheevening.com/pubs/s/38/38941/Flowerpot/Camden,
465,"147 Kentish Town Road, London, NW1 8PB",,8.0,4.4,['Live music'],1498830915,,,The Flowerpot,[],"[{'name': 'Kentish Town West', 'distance': '0.3 miles'}, {'name': 'Camden Town', 'distance': '0.4 miles'}, {'name': 'Kentish Town', 'distance': '0.5 miles'}]",,NW1 8PB,20841,http://www.beerintheevening.com/pubs/s/20/20841/Flowerpot/Camden,
466,"Jamestown Road, Camden, London, NW1 7DB",,,,[''],1498830915,,,Fifty Five Bar and Lounge,[],"[{'name': 'Camden Town', 'distance': '0.2 miles'}, {'name': 'Chalk Farm', 'distance': '0.4 miles'}, {'name': 'Kentish Town West', 'distance': '0.5 miles'}]",,NW1 7DB,38839,http://www.beerintheevening.com/pubs/s/38/38839/Fifty_Five_Bar_and_Lounge/Camden,
467,"24 York Way, Camden, London, N1 9AA",,,,[''],1498830915,,,The Fellow,[],"[{'name': ""King's Cross St. Pancras"", 'distance': '0.1 miles'}, {'name': 'Euston', 'distance': '0.6 miles'}, {'name': 'Euston Square', 'distance': '0.6 miles'}]",,N1 9AA,37566,http://www.beerintheevening.com/pubs/s/37/37566/Fellow/Camden,
468,"Lidlington Place, Camden, London, NW1 2JU",,,,[''],1498830915,,,Escape Bar and Restaurant,[],"[{'name': 'Mornington Crescent', 'distance': '0.1 miles'}, {'name': 'Euston Square', 'distance': '0.3 miles'}, {'name': 'Euston', 'distance': '0.4 miles'}]",,NW1 2JU,34507,http://www.beerintheevening.com/pubs/s/34/34507/Escape_Bar_and_Restaurant/Camden,
469,"57 Mornington Terrace, Camden, London, London, NW1 7RU",,3.0,7.3,[''],1498830915,,,Edinboro Castle,[],[],,NW1 7RU,34793,http://www.beerintheevening.com/pubs/s/34/34793/Edinboro_Castle/Camden,
470,"224 Camden High Street, London, NW1 8QR",,57.0,6.4,[''],1498830915,,,The Elephants Head,[],"[{'name': 'Camden Town', 'distance': '0.1 miles'}, {'name': 'Kentish Town West', 'distance': '0.5 miles'}, {'name': 'Chalk Farm', 'distance': '0.5 miles'}]",,NW1 8QR,2965,http://www.beerintheevening.com/pubs/s/29/2965/Elephants_Head/Camden,
471,"57, Mornington Terrace, London, NW1 7RU",,,,"['Live music', 'TV', 'Big screen', 'Table football', 'Food served', 'Sunday roast', 'Real ale', 'Outside seating', 'Dogs allowed', 'Children allowed', 'Credit cards accepted', 'Cash machine', 'Air conditioning', 'Disabled access', 'Disabled toilet']",1498830915,,,The Edinboro Castle,[],"[{'name': 'Camden Town', 'distance': '0.3 miles'}, {'name': 'Mornington Crescent', 'distance': '0.3 miles'}, {'name': 'Euston Square', 'distance': '0.7 miles'}]",,NW1 7RU,1009,http://www.beerintheevening.com/pubs/s/10/1009/Edinboro_Castle/Camden,
472,"145, Chalton St, London, NW1 1NR",,,,[''],1498830916,,,The Eastnor Castle,[],"[{'name': 'Mornington Crescent', 'distance': '0.2 miles'}, {'name': 'Euston Square', 'distance': '0.4 miles'}, {'name': 'Euston', 'distance': '0.4 miles'}]",,NW1 1NR,1007,http://www.beerintheevening.com/pubs/s/10/1007/Eastnor_Castle/Camden,
473,"25 Parkway, London, NW1 7PG",,11.0,2.3,"['Food served', 'Smoking area', 'Wireless internet access (provided by The Cloud)']",1498830916,,,The Rat and Parrot,[],"[{'name': 'Camden Town', 'distance': '0 miles'}, {'name': 'Mornington Crescent', 'distance': '0.4 miles'}, {'name': 'Kentish Town West', 'distance': '0.6 miles'}]",,NW1 7PG,7717,http://www.beerintheevening.com/pubs/s/77/7717/Rat_and_Parrot/Camden,
474,"The Horse Hospital, Stables Market, Chalk Farm Road, Camden, London, NW1 8AH",,,,"['Live music', 'TV', 'Sky TV', 'Food served', 'Cocktails', 'Outside seating', 'Late licence', 'Smoking area']",1498830916,,,The Proud Gallery,[],"[{'name': 'Chalk Farm', 'distance': '0.3 miles'}, {'name': 'Camden Town', 'distance': '0.3 miles'}, {'name': 'Kentish Town West', 'distance': '0.3 miles'}]",,NW1 8AH,34193,http://www.beerintheevening.com/pubs/s/34/34193/Proud_Gallery/Camden,
475,"65, Kentish Town Rd, London, NW1 8NY",,,,"['TV', 'Real ale', 'Late licence']",1498830916,,,Quinn's,[],"[{'name': 'Camden Town', 'distance': '0.3 miles'}, {'name': 'Kentish Town West', 'distance': '0.3 miles'}, {'name': 'Chalk Farm', 'distance': '0.6 miles'}]",,NW1 8NY,2555,http://www.beerintheevening.com/pubs/s/25/2555/Quinns/Camden,
476,"65 Crowndale Road, London, NW1 1TN",,,,"['Live music', 'Table football', 'Late licence']",1498830916,,,The Purple Turtle,[],"[{'name': 'Mornington Crescent', 'distance': '0.1 miles'}, {'name': 'Camden Town', 'distance': '0.4 miles'}, {'name': 'Euston Square', 'distance': '0.4 miles'}]",,NW1 1TN,1283,http://www.beerintheevening.com/pubs/s/12/1283/Purple_Turtle/Camden,
477,"163 Royal College Street, Camden, London, NW1 0QS",,45.0,5.9,[''],1498830916,,,The Prince Albert,[],"[{'name': 'Camden Town', 'distance': '0.3 miles'}, {'name': 'Mornington Crescent', 'distance': '0.4 miles'}, {'name': 'Kentish Town West', 'distance': '0.7 miles'}]",,NW1 0QS,3780,http://www.beerintheevening.com/pubs/s/37/3780/Prince_Albert/Camden,
478,"112 Kentish Town Road, London, NW1 9PX",,6.0,7.0,[''],1498830917,,,peachykeen,[],"[{'name': 'Kentish Town West', 'distance': '0.3 miles'}, {'name': 'Camden Town', 'distance': '0.4 miles'}, {'name': 'Kentish Town', 'distance': '0.5 miles'}]",,NW1 9PX,25895,http://www.beerintheevening.com/pubs/s/25/25895/peachykeen/Camden,
479,"73 Plender Street, Camden, London, NW1 0LB",,9.0,5.7,['TV'],1498830917,,,The Parrs Head,[],"[{'name': 'Mornington Crescent', 'distance': '0.2 miles'}, {'name': 'Camden Town', 'distance': '0.3 miles'}, {'name': 'Euston Square', 'distance': '0.6 miles'}]",,NW1 0LB,21063,http://www.beerintheevening.com/pubs/s/21/21063/Parrs_Head/Camden,
480,"25, Cabot Square, Canary Wharf, London, E14 4QA",,5.0,2.6,['Outside seating'],1498830917,,,The First Edition,[],[],,E14 4QA,29964,http://www.beerintheevening.com/pubs/s/29/29964/First_Edition/Canary_Wharf,
481,"29-30 Fishermans Walk, London, E14 4DH",,,,"['Food served', 'Riverside location', 'Outside seating', 'Late licence (midnight Thursday / Friday)']",1498830917,,,The Fine Line,[],[],,E14 4DH,4734,http://www.beerintheevening.com/pubs/s/47/4734/Fine_Line/Canary_Wharf,
482,"Unit 3 Heron Quays, London, E14 4JB",,,,"['TV', 'Big screen', 'Karaoke (Thursday night from 7pm)', 'Pool table', 'Fruit machines', 'Food served', 'Riverside location (South Quay)', 'Outside seating', 'Wireless internet access (provided by The Cloud)']",1498830917,,,The Drummonds Bar,[],[],,E14 4JB,10738,http://www.beerintheevening.com/pubs/s/10/10738/Drummonds_Bar/Canary_Wharf,
483,"1-24 Fishermans Walk, Canary Wharf, London, E14 4DH",,,,"['Sky TV', 'Big screen', 'Dartboard', 'Quiz machines (Golden Tee', 'pool game)', 'Food served', 'Wireless internet access (provided by The Cloud)', 'Disabled access']",1498830917,,,The Cat And Canary,[],[],,E14 4DH,4183,http://www.beerintheevening.com/pubs/s/41/4183/Cat_And_Canary/Canary_Wharf,
484,"14, Hertsmere Rd, West India Quay, London, E14 4AE",,7.0,3.6,[''],1498830917,,,The Beluga Cafe,[],[],,E14 4AE,25315,http://www.beerintheevening.com/pubs/s/25/25315/Beluga_Cafe/Canary_Wharf,
485,"Unit C, West India Quay, London, E14 4AX",,,,"['Cocktails', 'Outside seating', 'Wireless internet access (provided by The Cloud)']",1498830918,,,Bar 38,[],[],,E14 4AX,1901,http://www.beerintheevening.com/pubs/s/19/1901/Bar_38/Canary_Wharf,
486,"Museum in Docklands No. 1 Warehouse, West India Quay, Canary Wharf, London, E14 4AL",,,,['Live music (DJ Thursday)'],1498830918,,,1802,[],[],,E14 4AL,1802,http://www.beerintheevening.com/pubs/s/40/4078/1802/Canary_Wharf,
487,"42 Mackenzie Walk, South Colonnade, Canary Wharf, London, E14 5EH",,67.0,2.4,"['Food served', 'Real ale']",1498830918,,,All Bar One,[],[],,E14 5EH,6087,http://www.beerintheevening.com/pubs/s/60/6087/All_Bar_One/Canary_Wharf,
488,"127-129 Parkway, Camden, London, NW1 7PS",,,,[''],1498830918,,,York and Albany,[],"[{'name': 'Camden Town', 'distance': '0.3 miles'}, {'name': 'Mornington Crescent', 'distance': '0.4 miles'}, {'name': 'Chalk Farm', 'distance': '0.7 miles'}]",,NW1 7PS,37407,http://www.beerintheevening.com/pubs/s/37/37407/York_and_Albany/Camden,
489,"77 Castle Road, Camden Town, London, NW1 8SU",,,,[''],1498830918,,,Tapping the Admiral,[],"[{'name': 'Kentish Town West', 'distance': '0.1 miles'}, {'name': 'Chalk Farm', 'distance': '0.3 miles'}, {'name': 'Kentish Town', 'distance': '0.5 miles'}]",,NW1 8SU,44513,http://www.beerintheevening.com/pubs/s/44/44513/Tapping_the_Admiral/Camden_Town,
490,"Stanhope Parade, Camden, London, NW1 3RD",,,,[''],1498830918,,,White Mustache,[],"[{'name': 'Mornington Crescent', 'distance': '0.3 miles'}, {'name': 'Euston Square', 'distance': '0.3 miles'}, {'name': 'Euston', 'distance': '0.4 miles'}]",,NW1 3RD,45002,http://www.beerintheevening.com/pubs/s/45/45002/White_Mustache/Camden,
491,"174 Camden High Street, Camden, London, NW1 0NE",,,,['Credit cards accepted'],1498830918,,,The Worlds End,[],"[{'name': 'Camden Town', 'distance': '0.1 miles'}, {'name': 'Mornington Crescent', 'distance': '0.4 miles'}, {'name': 'Kentish Town West', 'distance': '0.7 miles'}]",,NW1 0NE,25,http://www.beerintheevening.com/pubs/show.shtml/25/Worlds_End/Camden,
492,"2, Mornington Terrace, London, NW1 7RR",,,,['Outside seating'],1498830918,,,The Victoria,[],"[{'name': 'Mornington Crescent', 'distance': '0.2 miles'}, {'name': 'Camden Town', 'distance': '0.4 miles'}, {'name': 'Euston Square', 'distance': '0.5 miles'}]",,NW1 7RR,1008,http://www.beerintheevening.com/pubs/s/10/1008/Victoria/Camden,
493,"55, Camden High St, London, NW1 7JH",,,,"['Sky TV', 'Food served']",1498830918,,,Tommy Flynn's,[],"[{'name': 'Mornington Crescent', 'distance': '0.1 miles'}, {'name': 'Camden Town', 'distance': '0.3 miles'}, {'name': 'Euston Square', 'distance': '0.6 miles'}]",,NW1 7JH,1284,http://www.beerintheevening.com/pubs/s/12/1284/Tommy_Flynns/Camden,
494,"Shipley Street, Canning Town, London, E16 1HU",,,,[''],1498830918,,,Streeties,[],[],,E16 1HU,43047,http://www.beerintheevening.com/pubs/s/43/43047/Streeties/Canning_Town,
495,"219, Barking Rd, London, E16 4HH",,2.0,6.0,[''],1498830918,,,The Princess Alexandra,[],"[{'name': 'Canning Town', 'distance': '0.5 miles'}, {'name': 'West Ham', 'distance': '0.8 miles'}, {'name': 'Plaistow', 'distance': '0.9 miles'}]",,E16 4HH,17023,http://www.beerintheevening.com/pubs/s/17/17023/Princess_Alexandra/Canning_Town,
496,"2, Fords Park Rd, London, E16 1NL",,2.0,6.0,[''],1498830918,,,The Pitts Head,[],[],,E16 1NL,17019,http://www.beerintheevening.com/pubs/s/17/17019/Pitts_Head/Canning_Town,
497,"92 Victoria Dock Road, Canning Town, London, E16 1DA",,3.0,3.7,['Pool table'],1498830919,,,The Peacock,[],"[{'name': 'Canning Town', 'distance': '0.3 miles'}, {'name': 'North Greenwich', 'distance': '0.8 miles'}]",,E16 1DA,27748,http://www.beerintheevening.com/pubs/s/27/27748/Peacock/Canning_Town,
498,"110 Barking Road, London, E16 1EN",,6.0,8.0,"['Sky TV', 'Pool table', 'Wireless internet access (provided by The Cloud)']",1498830919,,,The Ordnance Arms,[],"[{'name': 'Canning Town', 'distance': '0.3 miles'}, {'name': 'West Ham', 'distance': '0.9 miles'}]",,E16 1EN,9169,http://www.beerintheevening.com/pubs/s/91/9169/Ordnance_Arms/Canning_Town,
499,"57, Hallsville Rd, London, E16 1EE",,5.0,5.8,[''],1498830919,,,The Hallsville Tavern (the White House),[],[],,E16 1EE,3155,http://www.beerintheevening.com/pubs/s/31/3155/Hallsville_Tavern_the_White_House_/Canning_Town,
500,"269 Westferry Road, London, London, E14 3RS",,,,"['Food served', 'Outside seating']",1498830919,,,Hubbub Cafe Bar,[],[],,E14 3RS,29715,http://www.beerintheevening.com/pubs/s/29/29715/Hubbub_Cafe_Bar/Canning_Town,
501,"24, Stephenson St, London, E16 4SA",,4.0,6.2,[''],1498830919,,,The Durham Arms,[],"[{'name': 'Canning Town', 'distance': '0.4 miles'}, {'name': 'West Ham', 'distance': '0.7 miles'}, {'name': 'Bromley-by-Bow', 'distance': '0.8 miles'}]",,E16 4SA,17020,http://www.beerintheevening.com/pubs/s/17/17020/Durham_Arms/Canning_Town,
502,"Catford Broadway, Catford, London, SE6 4SP",,,,[''],1498830919,,,Catford Constitutional Club,[],[],,SE6 4SP,43605,http://www.beerintheevening.com/pubs/s/43/43605/Catford_Constitutional_Club/Catford,
503,"9 Winslade Way, Catford, London, SE6 4JU",,,,"['Sky TV', 'Big screen', 'Dartboard', 'Fruit machines', 'Pinball (South Park)', 'Food served', 'Sunday roast', 'Real ale', 'Air conditioning', 'Disabled access', 'Disabled toilet']",1498830919,,,The Catford Ram,[],[],,SE6 4JU,11685,http://www.beerintheevening.com/pubs/s/11/11685/Catford_Ram/Catford,
504,"Station Approach, Catford Bridge, London, SE6 4RE",,,,"['Sky TV', 'Big screen', 'Jukebox', 'Pool table (2)', 'Dartboard', 'Fruit machines', 'Quiz machines (multi)', 'Food served', 'Outside seating']",1498830919,,,The Catford Bridge Tavern,[],[],,SE6 4RE,5435,http://www.beerintheevening.com/pubs/s/54/5435/Catford_Bridge_Tavern/Catford,
505,"13 Green Wrythe Lane, Carshalton, London, Surrey, SM5 2DS",,,,"['TV', 'Food served', 'Cocktails', 'Outside seating']",1498830919,,,Vines Bar and Grill,[],[],,SM5 2DS,42546,http://www.beerintheevening.com/pubs/s/42/42546/Vines_Bar_and_Grill/Carshalton,
506,"21, Canonbury Place, London, N1 2NS",,43.0,3.9,"['Food served', 'Sunday roast', 'Real ale', 'Outside seating']",1498830920,,,The Canonbury,[],"[{'name': 'Highbury and Islington', 'distance': '0.3 miles'}, {'name': 'Canonbury', 'distance': '0.4 miles'}, {'name': 'Holloway Road', 'distance': '0.9 miles'}]",,N1 2NS,3133,http://www.beerintheevening.com/pubs/s/31/3133/Canonbury/Canonbury_Place,
507,"32, Canonbury St, Islington, London, N1 2TB",Canonbury,37.0,6.7,['Food served'],1498830920,51.5431797040901,-0.0953506923220693,The Marquess Tavern,[],"[{'name': 'Canonbury', 'distance': '0.4 miles'}, {'name': 'Highbury and Islington', 'distance': '0.5 miles'}, {'name': 'Angel', 'distance': '0.9 miles'}]",Islington South and Finsbury,N1 2TB,5453,http://www.beerintheevening.com/pubs/s/54/5453/Marquess_Tavern/Canonbury,
508,"75 Grosvenor Avenue, Islington, London, N5 2NN",,,,"['Quiz night', 'Sky TV', 'Jukebox (Vinyl jukebox)', 'Food served']",1498830920,,,The Snooty Fox,[],"[{'name': 'Canonbury', 'distance': '0.1 miles'}, {'name': 'Highbury and Islington', 'distance': '0.7 miles'}, {'name': 'Dalston Kingsland', 'distance': '0.7 miles'}]",,N5 2NN,4786,http://www.beerintheevening.com/pubs/s/47/4786/Snooty_Fox/Canonbury,
509,"100, St. Pauls Rd, London, N1 2QP",,,,"['Food served', 'Outside seating']",1498830920,,,Centuria,[],"[{'name': 'Canonbury', 'distance': '0.1 miles'}, {'name': 'Highbury and Islington', 'distance': '0.6 miles'}, {'name': 'Dalston Kingsland', 'distance': '0.7 miles'}]",,N1 2QP,6500,http://www.beerintheevening.com/pubs/s/65/6500/Centuria/Canonbury,
510,"340-342 Essex Road, Islington, London, N1 3PB",,,,"['Food served', 'Sunday roast', 'Real ale', 'Outside seating', 'Credit cards accepted', 'Smoking area', 'Wireless internet access']",1498830920,,,Lord Clyde,[],"[{'name': 'Canonbury', 'distance': '0.4 miles'}, {'name': 'Highbury and Islington', 'distance': '0.7 miles'}, {'name': 'Dalston Kingsland', 'distance': '0.7 miles'}]",,N1 3PB,6501,http://www.beerintheevening.com/pubs/s/65/6501/Lord_Clyde/Canonbury,
511,"Cannon Street Station, Cannon Street, London, EC4N 6AP",,,,[''],1498830920,,,The Sir John Hawkshaw,[],"[{'name': 'Cannon Street', 'distance': '0 miles'}, {'name': 'Mansion House', 'distance': '0.2 miles'}, {'name': 'Monument', 'distance': '0.2 miles'}]",,EC4N 6AP,45820,http://www.beerintheevening.com/pubs/s/45/45820/Sir_John_Hawkshaw/Cannon_Street,
512,"119 Cannon Street, London, EC4N 5AX",,13.0,5.2,[''],1498830920,,,The Vintry,[],"[{'name': 'Cannon Street', 'distance': '0.1 miles'}, {'name': 'Monument', 'distance': '0.1 miles'}, {'name': 'Bank', 'distance': '0.1 miles'}]",,EC4N 5AX,31140,http://www.beerintheevening.com/pubs/s/31/31140/Vintry/Cannon_Street,
513,"Dowgate Hill, Cannon Street, City of London, London, EC4N 6AP",,4.0,8.5,[''],1498830921,,,The Pelt trader,[],"[{'name': 'Cannon Street', 'distance': '0 miles'}, {'name': 'Mansion House', 'distance': '0.2 miles'}, {'name': 'Monument', 'distance': '0.2 miles'}]",,EC4N 6AP,42811,http://www.beerintheevening.com/pubs/s/42/42811/Pelt_trader/Cannon_Street,http://www.pelttrader.co.uk
514,"109 Cannon St, London, EC4N 5AD",,,,['Food served'],1498830921,,,The London Stone,[],"[{'name': 'Cannon Street', 'distance': '0 miles'}, {'name': 'Bank', 'distance': '0.1 miles'}, {'name': 'Monument', 'distance': '0.2 miles'}]",,EC4N 5AD,7548,http://www.beerintheevening.com/pubs/s/75/7548/London_Stone/Cannon_Street,
515,"Cannon St, London, EC4N 5AA",,,,"['Food served', 'Smoking area']",1498830921,,,O'Neills,[],"[{'name': 'Mansion House', 'distance': '0 miles'}, {'name': 'Cannon Street', 'distance': '0.1 miles'}, {'name': 'Bank', 'distance': '0.2 miles'}]",,EC4N 5AA,596,http://www.beerintheevening.com/pubs/s/59/596/ONeills/Cannon_Street,
516,"Rolls Passage, Chancery Lane, London, EC4A 1HL",,24.0,4.9,['Karaoke'],1498830921,,,The Blue Anchor,[],"[{'name': 'Chancery Lane', 'distance': '0.2 miles'}, {'name': 'Holborn', 'distance': '0.4 miles'}, {'name': 'Temple', 'distance': '0.4 miles'}]",,EC4A 1HL,1492,http://www.beerintheevening.com/pubs/s/14/1492/Blue_Anchor/Chancery_Lane,
517,"2 Queens Crescent, Chalk Farm, London, London, NW5 4EP",,12.0,6.3,['Food served'],1498830921,,,Monkey Chews,[],"[{'name': 'Chalk Farm', 'distance': '0.2 miles'}, {'name': 'Kentish Town West', 'distance': '0.3 miles'}, {'name': 'Belsize Park', 'distance': '0.5 miles'}]",,NW5 4EP,29150,http://www.beerintheevening.com/pubs/s/29/29150/Monkey_Chews/Chalk_Farm,
518,"40-42 Chalk Farm Road, Chalk Farm, London, NW1 8AJ",,,,"['Food served', 'Wireless internet access (provided by The Cloud)']",1498830921,,,The Monarch,[],"[{'name': 'Chalk Farm', 'distance': '0.3 miles'}, {'name': 'Kentish Town West', 'distance': '0.3 miles'}, {'name': 'Camden Town', 'distance': '0.4 miles'}]",,NW1 8AJ,101,http://www.beerintheevening.com/pubs/s/10/101/Monarch/Chalk_Farm,
